ID,English,French,MSA,POS,Category,CODA,Region,ASimLevel,FSimLevel,DFreqLevel,DComLevel,EasinessScore
205,dish,plat,طَبَق,NOUN,Easy,طبق,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
205,dish,plat,طَبَق,NOUN,Hard,قصعة,Tunisia+Libya,D,D,M,L,50
205,dish,plat,طَبَق,NOUN,Medium,ماعون,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
205,dish,plat,طَبَق,NOUN,Medium,ماكلة,Morocco+Algeria,D,D,M,L,100
205,dish,plat,طَبَق,NOUN,Medium,مكلة,Morocco+Algeria,D,D,M,L,100
205,dish,plat,طَبَق,NOUN,Easy,وجبة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
205,dish,plat,طَبَق,NOUN,Medium,وعا,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,اتأنى,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
206,wait,attendre,ٱِنْتَظَر,VERB,Hard,اتريع,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
206,wait,attendre,ٱِنْتَظَر,VERB,Easy,استنى,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,اصبر,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
206,wait,attendre,ٱِنْتَظَر,VERB,Easy,انتظر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,نطر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
206,wait,attendre,ٱِنْتَظَر,VERB,Easy,تاني,Iraq,D,D,H,L,200
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,تحين,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,تسن,Morocco+Algeria,D,D,M,L,150
206,wait,attendre,ٱِنْتَظَر,VERB,Hard,تهيد,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,توانى,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
206,wait,attendre,ٱِنْتَظَر,VERB,Easy,جلس,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,راعى,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,ريض,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,ريع,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
206,wait,attendre,ٱِنْتَظَر,VERB,Medium,ستنى,Morocco+Algeria,D,D,L,L,100
206,wait,attendre,ٱِنْتَظَر,VERB,Easy,صبر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
207,form,formulaire,ٱِسْتِمارَة,NOUN,Easy,استمارة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,M,H,250
207,form,formulaire,ٱِسْتِمارَة,NOUN,Hard,اورنيك,Egypt+Sudan,D,D,M,L,50
207,form,formulaire,ٱِسْتِمارَة,NOUN,Easy,طلب,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
207,form,formulaire,ٱِسْتِمارَة,NOUN,Medium,فرمة,Egypt+Sudan,D,S,L,L,150
207,form,formulaire,ٱِسْتِمارَة,NOUN,Medium,فرملر,Morocco+Algeria,D,S,L,L,100
207,form,formulaire,ٱِسْتِمارَة,NOUN,Medium,فورميلير,Morocco+Algeria,D,S,L,L,100
207,form,formulaire,ٱِسْتِمارَة,NOUN,Hard,كليشة,Syria+Lebanon+Jordan+Palestine,D,D,L,L,50
207,form,formulaire,ٱِسْتِمارَة,NOUN,Easy,مطلب,Tunisia+Libya,D,D,H,L,200
207,form,formulaire,ٱِسْتِمارَة,NOUN,Easy,نموذج,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",D,D,H,M,200
207,form,formulaire,ٱِسْتِمارَة,NOUN,Easy,ورقة,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,200
208,theater,théâtre,مَسْرَح,NOUN,Medium,تياترو,Tunisia+Libya,D,S,M,L,150
208,theater,théâtre,مَسْرَح,NOUN,Easy,مسرح,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,احتاج,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",D,D,H,M,250
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,اراد,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Hard,اشتى,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,اشتي,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,بغى,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,حب,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,راد,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,M,M,1200
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,رغب,Qatar+Saudi+Oman+Yemen,S,D,M,L,1050
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,شاء,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,طلب,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya",D,D,H,H,300
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,عاز,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",D,D,M,M,150
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,كان بده,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,كان داير,Egypt+Sudan,D,D,H,L,100
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,كان عايز,Egypt+Sudan,D,D,H,L,100
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,كان مشتهي,Egypt+Sudan,D,D,H,L,100
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,كان يبغى,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,كان يبى,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Medium,كان يبي,Tunisia+Libya,D,D,H,L,150
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,ود,Syria+Lebanon+Jordan+Palestine,S,D,H,L,1150
209,"want , would like",vouloir,أَراد ، وَدّ ، رَغِب,VERB,Easy,يبي,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
210,wine,vin,نَبِيذ,NOUN,Easy,خمر,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
210,wine,vin,نَبِيذ,NOUN,Easy,خمرة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
210,wine,vin,نَبِيذ,NOUN,Easy,شراب,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,250
210,wine,vin,نَبِيذ,NOUN,Medium,عرق,Iraq,D,D,H,L,100
210,wine,vin,نَبِيذ,NOUN,Easy,كاس,Egypt+Sudan,D,D,H,L,200
210,wine,vin,نَبِيذ,NOUN,Easy,نبيت,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",D,D,M,M,200
210,wine,vin,نَبِيذ,NOUN,Easy,نبيذ,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,M,M,1150
210,wine,vin,نَبِيذ,NOUN,Medium,فان روج,Morocco+Algeria,D,D,H,L,100
210,wine,vin,نَبِيذ,NOUN,Medium,فان بلو,Morocco+Algeria,D,D,H,L,100
211,smoking,fumer,تَدْخِين,NOUN,Easy,تدخين,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,M,H,1250
211,smoking,fumer,تَدْخِين,NOUN,Medium,تكيف,Tunisia+Libya,D,D,M,L,150
211,smoking,fumer,تَدْخِين,NOUN,Easy,دخان,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",D,D,H,M,250
211,smoking,fumer,تَدْخِين,NOUN,Hard,دوخة,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
211,smoking,fumer,تَدْخِين,NOUN,Medium,شراب السجاير,Egypt+Sudan,D,D,H,L,100
211,smoking,fumer,تَدْخِين,NOUN,Medium,كميان,Morocco+Algeria,D,D,L,L,100
212,sit,se asseoir,جَلَس,VERB,Medium,اتربع,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
212,sit,se asseoir,جَلَس,VERB,Medium,استراح,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
212,sit,se asseoir,جَلَس,VERB,Hard,انجعس,Egypt+Sudan,D,D,L,L,0
212,sit,se asseoir,جَلَس,VERB,Easy,برك,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
212,sit,se asseoir,جَلَس,VERB,Hard,تجضع,Syria+Lebanon+Jordan+Palestine,D,D,L,L,0
212,sit,se asseoir,جَلَس,VERB,Easy,تجلس,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
212,sit,se asseoir,جَلَس,VERB,Medium,تربع,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
212,sit,se asseoir,جَلَس,VERB,Easy,جلس,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,M,1250
212,sit,se asseoir,جَلَس,VERB,Easy,ريح,Morocco+Algeria,D,D,H,L,200
212,sit,se asseoir,جَلَس,VERB,Easy,قعد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
212,sit,se asseoir,جَلَس,VERB,Hard,قعمز,Tunisia+Libya,D,D,M,L,50
212,sit,se asseoir,جَلَس,VERB,Hard,قمبر,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
212,sit,se asseoir,جَلَس,VERB,Hard,قمعز,Tunisia+Libya,D,D,L,L,0
212,sit,se asseoir,جَلَس,VERB,Hard,قوحز,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
212,sit,se asseoir,جَلَس,VERB,Hard,كدس,Tunisia+Libya,D,D,M,L,50
212,sit,se asseoir,جَلَس,VERB,Hard,هجع,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
213,borrow,emprunter,ٱِسْتَعار,VERB,Medium,اتدين,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
213,borrow,emprunter,ٱِسْتَعار,VERB,Easy,تسلف,"Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",D,D,M,M,200
213,borrow,emprunter,ٱِسْتَعار,VERB,Easy,اتسلف,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
213,borrow,emprunter,ٱِسْتَعار,VERB,Medium,اداين,Syria+Lebanon+Jordan+Palestine,D,D,L,L,100
213,borrow,emprunter,ٱِسْتَعار,VERB,Easy,ادين,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
213,borrow,emprunter,ٱِسْتَعار,VERB,Easy,استعار,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
213,borrow,emprunter,ٱِسْتَعار,VERB,Medium,استقرض,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
213,borrow,emprunter,ٱِسْتَعار,VERB,Easy,استلف,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
213,borrow,emprunter,ٱِسْتَعار,VERB,Medium,اقترض,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
213,borrow,emprunter,ٱِسْتَعار,VERB,Easy,تدين,Tunisia+Libya,D,D,H,L,200
213,borrow,emprunter,ٱِسْتَعار,VERB,Easy,سلف,Morocco+Algeria,D,D,H,L,200
213,borrow,emprunter,ٱِسْتَعار,VERB,Easy,طلب,Iraq,D,D,H,L,200
214,"best , better",meilleur,أَفْضَل,ADJ,Medium,ابهر,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
214,"best , better",meilleur,أَفْضَل,ADJ,Easy,اجود,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
214,"best , better",meilleur,أَفْضَل,ADJ,Easy,احسن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,H,H,300
214,"best , better",meilleur,أَفْضَل,ADJ,Medium,احلى,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
214,"best , better",meilleur,أَفْضَل,ADJ,Easy,اخير,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
214,"best , better",meilleur,أَفْضَل,ADJ,Hard,ازبط,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
214,"best , better",meilleur,أَفْضَل,ADJ,Easy,افضل,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
214,"best , better",meilleur,أَفْضَل,ADJ,Easy,خير,"Morocco+Algeria, Tunisia+Libya",D,D,H,M,250
215,medicine,médicament,دَواء,NOUN,Easy,دوا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
215,medicine,médicament,دَواء,NOUN,Easy,دواء,Tunisia+Libya,S,D,H,L,1200
215,medicine,médicament,دَواء,NOUN,Easy,علاج,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
216,reserve,réserver,حَجَز,VERB,Easy,حجز,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
216,reserve,réserver,حَجَز,VERB,Easy,حفظ,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
216,reserve,réserver,حَجَز,VERB,Medium,رزرف,Morocco+Algeria,D,S,L,L,100
216,reserve,réserver,حَجَز,VERB,Medium,ريزيرفا,Morocco+Algeria,D,S,L,L,100
216,reserve,réserver,حَجَز,VERB,Hard,ريسارفى,Tunisia+Libya,D,D,L,L,0
217,seem,sembler,بَدا,VERB,Medium,اثاري,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
217,seem,sembler,بَدا,VERB,Easy,الظاهر,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
217,seem,sembler,بَدا,VERB,Easy,بان,"Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
217,seem,sembler,بَدا,VERB,Medium,بان كشغل,Morocco+Algeria,D,D,H,L,100
217,seem,sembler,بَدا,VERB,Easy,بدا,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
217,seem,sembler,بَدا,VERB,Easy,بين,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,H,M,250
217,seem,sembler,بَدا,VERB,Hard,تهايا,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
217,seem,sembler,بَدا,VERB,Easy,شكله,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
217,seem,sembler,بَدا,VERB,Easy,ظهر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
217,seem,sembler,بَدا,VERB,Medium,عثاري,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
217,seem,sembler,بَدا,VERB,Medium,كان باين,Tunisia+Libya,D,D,H,L,100
217,seem,sembler,بَدا,VERB,Medium,كان شكل,Tunisia+Libya,D,D,H,L,100
217,seem,sembler,بَدا,VERB,Easy,كان شكله,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,H,M,200
217,seem,sembler,بَدا,VERB,Medium,كنه,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
217,seem,sembler,بَدا,VERB,Medium,لاح,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
217,seem,sembler,بَدا,VERB,Easy,يبدو,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Hard,ابرطر,Morocco+Algeria,D,D,L,L,0
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,ابو البدالة,Iraq,D,D,H,L,100
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,استعلامات,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,البدالة,Egypt+Sudan,D,D,L,L,100
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Easy,الراجل,Tunisia+Libya,D,D,H,L,200
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,المرة,Tunisia+Libya,D,D,M,L,150
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Hard,الاوبيريتر,Syria+Lebanon+Jordan+Palestine,D,D,L,L,50
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,اوبراتور,Morocco+Algeria,D,S,L,L,150
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,بدالة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Hard,سنترال,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,عامل البدالة,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Easy,عامل التلفون,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya",D,D,H,M,200
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,عامل المقسم,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,موظف الاستعلامات,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Medium,موظف السنترال,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,Hard,ستوندارديست,Tunisia+Libya,D,D,L,L,0
219,explain,expliquer,شَرَح,VERB,Easy,اول,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
219,explain,expliquer,شَرَح,VERB,Easy,بين,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
219,explain,expliquer,شَرَح,VERB,Easy,خبر,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
219,explain,expliquer,شَرَح,VERB,Easy,شرح,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
219,explain,expliquer,شَرَح,VERB,Medium,علل,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
219,explain,expliquer,شَرَح,VERB,Easy,فسر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
219,explain,expliquer,شَرَح,VERB,Easy,فصل,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
219,explain,expliquer,شَرَح,VERB,Easy,فهم,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
219,explain,expliquer,شَرَح,VERB,Easy,وضح,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Medium,اتكل,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Easy,اعتمد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Easy,اعتمد على,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,200
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Medium,باش لازم,Morocco+Algeria,D,D,H,L,100
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Easy,توقف على,Morocco+Algeria,S,D,H,L,1150
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Easy,حسب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Medium,قايم على,Syria+Lebanon+Jordan+Palestine,D,D,H,L,150
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Hard,مرهون,Tunisia+Libya,D,D,M,L,50
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Medium,واقف على,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
220,depend,dépendre,تَوَقَّف عَلَى,ADP,Medium,يعتمد على,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
221,program,programme,بَرْنامَج,NOUN,Easy,برنامج,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
221,program,programme,بَرْنامَج,NOUN,Medium,بروجرام,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
221,program,programme,بَرْنامَج,NOUN,Medium,خطة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
222,table,table,مائِدَة,NOUN,Medium,تخت,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
222,table,table,مائِدَة,NOUN,Hard,ترابيزة,Egypt+Sudan,D,D,M,L,50
222,table,table,مائِدَة,NOUN,Medium,طرابيزة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
222,table,table,مائِدَة,NOUN,Easy,سفرة,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
222,table,table,مائِدَة,NOUN,Medium,صفرة,Egypt+Sudan,D,D,M,L,150
222,table,table,مائِدَة,NOUN,Medium,طابلة,Morocco+Algeria,D,D,M,L,100
222,table,table,مائِدَة,NOUN,Easy,طاولة,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
222,table,table,مائِدَة,NOUN,Medium,طبلة,Morocco+Algeria,D,D,M,L,100
222,table,table,مائِدَة,NOUN,Hard,طبلية,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
222,table,table,مائِدَة,NOUN,Easy,مايدة,Qatar+Saudi+Oman+Yemen,S,D,L,L,1050
222,table,table,مائِدَة,NOUN,Medium,وليمة,Iraq,D,D,M,L,150
223,appointment,rendez-vous,مَوْعِد,NOUN,Hard,رندفوه,Egypt+Sudan,D,D,L,L,0
223,appointment,rendez-vous,مَوْعِد,NOUN,Easy,رونديفو,"Morocco+Algeria, Tunisia+Libya",D,S,L,M,200
223,appointment,rendez-vous,مَوْعِد,NOUN,Easy,معاد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",S,D,H,M,1250
223,appointment,rendez-vous,مَوْعِد,NOUN,Medium,مقابلة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
223,appointment,rendez-vous,مَوْعِد,NOUN,Easy,مواعيد,Egypt+Sudan,S,D,H,L,1200
223,appointment,rendez-vous,مَوْعِد,NOUN,Easy,موعد,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,H,H,1300
223,appointment,rendez-vous,مَوْعِد,NOUN,Easy,ميعاد,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
224,stomach,estomac,مَعِدَة,NOUN,Easy,بطن,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
224,stomach,estomac,مَعِدَة,NOUN,Medium,كرش,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
224,stomach,estomac,مَعِدَة,NOUN,Medium,كرشة,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
224,stomach,estomac,مَعِدَة,NOUN,Hard,لاسطومة,Morocco+Algeria,D,D,L,L,0
224,stomach,estomac,مَعِدَة,NOUN,Hard,ليسطومة,Morocco+Algeria,D,D,L,L,0
224,stomach,estomac,مَعِدَة,NOUN,Easy,معدة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,M,H,1250
225,belt,ceinture,حِزام,NOUN,Hard,حزاق,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
225,belt,ceinture,حِزام,NOUN,Easy,حزام,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,H,H,1300
225,belt,ceinture,حِزام,NOUN,Medium,زنار,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
225,belt,ceinture,حِزام,NOUN,Easy,سانتور,"Morocco+Algeria, Tunisia+Libya",D,S,L,M,250
225,belt,ceinture,حِزام,NOUN,Easy,سانتورة,Morocco+Algeria,D,S,L,L,200
225,belt,ceinture,حِزام,NOUN,Medium,سبتة,Tunisia+Libya,D,D,M,L,150
225,belt,ceinture,حِزام,NOUN,Hard,سمطة,Morocco+Algeria,D,D,L,L,0
