ID,English,French,MSA,POS,Category,CODA,Region,ASimLevel,FSimLevel,DFreqLevel,DComLevel,EasinessScore
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Medium,اتحاكى,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,L,M,100
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,اتحدث,Egypt+Sudan,S,D,H,L,1200
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Medium,اتخابر,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,تكلم,"Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,H,H,1300
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,اتكلم,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Medium,تحاكى,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,تحدث,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",S,D,H,H,1300
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Medium,تحكى,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Medium,تناقش,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,حكى,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,M,M,200
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,حكي,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,خابر,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Hard,دردش,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,دوى,"Tunisia+Libya, Morocco+Algeria",D,D,M,M,200
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,سولف,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,قال,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Easy,كلم,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Medium,هدر,Morocco+Algeria,D,D,H,L,100
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Hard,هدرز,Tunisia+Libya,D,D,M,L,50
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,Medium,هرج,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
232,look for,chercher,بَحَث,VERB,Medium,ابصر وين,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
232,look for,chercher,بَحَث,VERB,Hard,بحبش,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
232,look for,chercher,بَحَث,VERB,Easy,بحث,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
232,look for,chercher,بَحَث,VERB,Medium,تحرى,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
232,look for,chercher,بَحَث,VERB,Medium,حوس,Morocco+Algeria,D,D,M,L,150
232,look for,chercher,بَحَث,VERB,Easy,دور,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
232,look for,chercher,بَحَث,VERB,Easy,شاف,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
232,look for,chercher,بَحَث,VERB,Medium,شاف وين,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
232,look for,chercher,بَحَث,VERB,Medium,عاين,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
232,look for,chercher,بَحَث,VERB,Easy,فتش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,M,H,250
232,look for,chercher,بَحَث,VERB,Hard,فركس,Tunisia+Libya,D,D,M,L,50
232,look for,chercher,بَحَث,VERB,Easy,قلب,Morocco+Algeria,D,D,H,L,200
232,look for,chercher,بَحَث,VERB,Medium,لوج,Tunisia+Libya,D,D,M,L,100
232,look for,chercher,بَحَث,VERB,Medium,نشد,Iraq,D,D,M,L,100
233,maybe,peut-être,رُبَّما,ADV,Easy,احتمال,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
233,maybe,peut-être,رُبَّما,ADV,Medium,امكن,Egypt+Sudan,D,D,M,L,150
233,maybe,peut-être,رُبَّما,ADV,Hard,بيجوز,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
233,maybe,peut-être,رُبَّما,ADV,Easy,بالك,Tunisia+Libya,D,D,H,L,200
233,maybe,peut-être,رُبَّما,ADV,Hard,بالكشي,Tunisia+Libya,D,D,L,L,0
233,maybe,peut-être,رُبَّما,ADV,Easy,بلاك,Morocco+Algeria,D,D,H,L,200
233,maybe,peut-être,رُبَّما,ADV,Hard,بلكت,Iraq,D,D,M,L,50
233,maybe,peut-être,رُبَّما,ADV,Easy,بلكي,"Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
233,maybe,peut-être,رُبَّما,ADV,Hard,بوسيبل,Morocco+Algeria,D,D,M,L,50
233,maybe,peut-être,رُبَّما,ADV,Medium,تقريب,Tunisia+Libya,D,D,M,L,150
233,maybe,peut-être,رُبَّما,ADV,Medium,جايز,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
233,maybe,peut-être,رُبَّما,ADV,Easy,ربما,"Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
233,maybe,peut-être,رُبَّما,ADV,Medium,قد يكون,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
233,maybe,peut-être,رُبَّما,ADV,Medium,لربما,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
233,maybe,peut-être,رُبَّما,ADV,Easy,ممكن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
233,maybe,peut-être,رُبَّما,ADV,Medium,يستوي,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
233,maybe,peut-être,رُبَّما,ADV,Easy,يكون,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
233,maybe,peut-être,رُبَّما,ADV,Easy,يمكن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,H,H,300
236,bed,lit,سَرِير,NOUN,Medium,تخت,Syria+Lebanon+Jordan+Palestine,D,D,M,L,100
236,bed,lit,سَرِير,NOUN,Medium,جرباية,Iraq,D,D,L,L,100
236,bed,lit,سَرِير,NOUN,Easy,سرير,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
236,bed,lit,سَرِير,NOUN,Medium,عن قريب,Egypt+Sudan,D,D,H,L,150
236,bed,lit,سَرِير,NOUN,Easy,فراش,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
236,bed,lit,سَرِير,NOUN,Easy,فرش,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,200
236,bed,lit,سَرِير,NOUN,Medium,قعادة,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
236,bed,lit,سَرِير,NOUN,Hard,كرفاية,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
236,bed,lit,سَرِير,NOUN,Medium,منام,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
236,bed,lit,سَرِير,NOUN,Hard,ناموسية,Tunisia+Libya,D,D,L,L,0
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,Medium,اجازة,Iraq,D,D,M,L,150
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,Easy,برمي,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,200
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,Easy,رخصة,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",D,D,M,H,250
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,Hard,رخصة القيادة,Morocco+Algeria,D,D,M,L,50
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,Easy,رخصة سواقة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",D,S,M,M,250
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,Medium,شهادة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,Hard,ليسن,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
238,wonderful,merveilleux,رائِع,ADJ,Hard,بجنن,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
238,wonderful,merveilleux,رائِع,ADJ,Hard,بيخيل,Syria+Lebanon+Jordan+Palestine,D,D,L,L,0
238,wonderful,merveilleux,رائِع,ADJ,Hard,بيعقد,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
238,wonderful,merveilleux,رائِع,ADJ,Medium,بيمزع العقل,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
238,wonderful,merveilleux,رائِع,ADJ,Medium,باهر,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
238,wonderful,merveilleux,رائِع,ADJ,Medium,تحفة,Egypt+Sudan,D,D,M,L,150
238,wonderful,merveilleux,رائِع,ADJ,Easy,جميل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
238,wonderful,merveilleux,رائِع,ADJ,Easy,حلو,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
238,wonderful,merveilleux,رائِع,ADJ,Easy,خطير,Egypt+Sudan,D,D,H,L,200
238,wonderful,merveilleux,رائِع,ADJ,Easy,رائع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
238,wonderful,merveilleux,رائِع,ADJ,Easy,رايع,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",S,D,M,M,1200
238,wonderful,merveilleux,رائِع,ADJ,Medium,رهيب,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
238,wonderful,merveilleux,رائِع,ADJ,Easy,روعة,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
238,wonderful,merveilleux,رائِع,ADJ,Medium,شي كبير,Tunisia+Libya,D,D,H,L,100
238,wonderful,merveilleux,رائِع,ADJ,Easy,عجيب,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
238,wonderful,merveilleux,رائِع,ADJ,Medium,قمة,Qatar+Saudi+Oman+Yemen,D,D,M,L,100
238,wonderful,merveilleux,رائِع,ADJ,Medium,كتيير حلو,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
238,wonderful,merveilleux,رائِع,ADJ,Medium,كتيير ظريف,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
238,wonderful,merveilleux,رائِع,ADJ,Easy,ممتاز,Egypt+Sudan,D,D,H,L,200
238,wonderful,merveilleux,رائِع,ADJ,Easy,هايل,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",D,D,M,H,250
238,wonderful,merveilleux,رائِع,ADJ,Medium,واجد زين,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
238,wonderful,merveilleux,رائِع,ADJ,Easy,يجنن,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
238,wonderful,merveilleux,رائِع,ADJ,Hard,يخبل,Iraq,D,D,M,L,50
239,plate,assiette,طَبَق,NOUN,Hard,صحلة,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
239,plate,assiette,طَبَق,NOUN,Easy,صحن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,H,300
239,plate,assiette,طَبَق,NOUN,Medium,صونية,Tunisia+Libya,D,D,L,L,100
239,plate,assiette,طَبَق,NOUN,Hard,طبسي,Morocco+Algeria,D,D,M,L,50
239,plate,assiette,طَبَق,NOUN,Hard,طبسيل,Morocco+Algeria,D,D,M,L,50
239,plate,assiette,طَبَق,NOUN,Easy,طبق,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",S,D,H,M,1250
239,plate,assiette,طَبَق,NOUN,Medium,ماعون,"Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,150
239,plate,assiette,طَبَق,NOUN,Medium,وعا,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,اتأكد,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Easy,اعادة تأكيد,Qatar+Saudi+Oman+Yemen,S,D,M,L,1050
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Hard,اعادة تشييك,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Easy,اكد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,اكد تاني,Egypt+Sudan,D,D,H,L,100
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,اكد مرة تانية,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,بعده اكد,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,تأكد,Tunisia+Libya,D,D,M,L,150
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,تأكد مرة ثانية,Iraq,D,D,H,L,100
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,رجع اكد,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,رد اكد,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,زاد يأكد,Qatar+Saudi+Oman+Yemen,D,D,H,L,150
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,زيد اكد,Tunisia+Libya,D,D,H,L,150
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Easy,شيك,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,شيك مرة ثانية,Qatar+Saudi+Oman+Yemen,D,D,H,L,100
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Hard,عاود كونفيرمى,Morocco+Algeria,D,D,M,L,50
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,Medium,وكد,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Easy,احمر,Egypt+Sudan,D,D,H,L,200
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Medium,احمر شفايف,Egypt+Sudan,D,D,H,L,100
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Hard,اعكر,Morocco+Algeria,D,D,M,L,50
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Hard,بترة,Qatar+Saudi+Oman+Yemen,D,D,L,L,50
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Medium,حامورة,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Easy,حمرة,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Easy,حمير,Tunisia+Libya,D,D,H,L,200
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Medium,حومرة,Syria+Lebanon+Jordan+Palestine,D,D,L,L,100
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Easy,روج,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,M,H,250
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Easy,روج الافر,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,250
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Hard,عكار,Morocco+Algeria,D,D,M,L,50
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Easy,قلم حمرة,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,H,M,200
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,Hard,ماكياج,Tunisia+Libya,D,D,M,L,50
242,call,appel,مُكالَمَة,NOUN,Medium,ابال,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,150
242,call,appel,مُكالَمَة,NOUN,Easy,اتصال,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",D,D,H,H,300
242,call,appel,مُكالَمَة,NOUN,Hard,تعيطة,Morocco+Algeria,D,D,L,L,0
242,call,appel,مُكالَمَة,NOUN,Easy,تلفون,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,M,M,200
242,call,appel,مُكالَمَة,NOUN,Easy,مخابرة,"Syria+Lebanon+Jordan+Palestine, Iraq",D,D,M,M,200
242,call,appel,مُكالَمَة,NOUN,Easy,مكالمة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
244,fever,fièvre,حُمَّى,NOUN,Medium,باردة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
244,fever,fièvre,حُمَّى,NOUN,Easy,حرارة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
244,fever,fièvre,حُمَّى,NOUN,Hard,حرارة مرتفعة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,50
244,fever,fièvre,حُمَّى,NOUN,Easy,حمة,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen",S,D,M,M,1200
244,fever,fièvre,حُمَّى,NOUN,Easy,حمى,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
244,fever,fièvre,حُمَّى,NOUN,Easy,سخانة,"Morocco+Algeria, Tunisia+Libya",D,D,M,M,200
244,fever,fièvre,حُمَّى,NOUN,Easy,سخونة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",D,D,M,H,250
244,fever,fièvre,حُمَّى,NOUN,Medium,سخونية,Egypt+Sudan,D,D,L,L,100
246,play,jouer,لَعِب,VERB,Medium,تلاهى,Qatar+Saudi+Oman+Yemen,D,D,L,L,100
246,play,jouer,لَعِب,VERB,Hard,داعب,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
246,play,jouer,لَعِب,VERB,Easy,لاعب,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
246,play,jouer,لَعِب,VERB,Easy,لعب,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
247,station,gare,مَحَطَّة,NOUN,Hard,انجار,Tunisia+Libya,D,D,M,L,50
247,station,gare,مَحَطَّة,NOUN,Medium,ستيشن,Qatar+Saudi+Oman+Yemen,D,S,M,L,150
247,station,gare,مَحَطَّة,NOUN,Hard,فرزة,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
247,station,gare,مَحَطَّة,NOUN,Easy,جار,Morocco+Algeria,D,D,H,L,200
247,station,gare,مَحَطَّة,NOUN,Hard,لاجار,Morocco+Algeria,D,D,M,L,50
247,station,gare,مَحَطَّة,NOUN,Easy,مجمع,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
247,station,gare,مَحَطَّة,NOUN,Easy,محطة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",S,D,M,H,1250
248,picture,photo,صُورَة,NOUN,Hard,برتريه,Egypt+Sudan,D,D,L,L,0
248,picture,photo,صُورَة,NOUN,Hard,تابلوه,Egypt+Sudan,D,D,M,L,50
248,picture,photo,صُورَة,NOUN,Easy,تصويرة,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya",D,D,M,M,200
248,picture,photo,صُورَة,NOUN,Easy,رسم,Egypt+Sudan,D,D,H,L,200
248,picture,photo,صُورَة,NOUN,Easy,رسمة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
248,picture,photo,صُورَة,NOUN,Easy,صورة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
248,picture,photo,صُورَة,NOUN,Medium,فوطو,Morocco+Algeria,D,D,M,L,150
248,picture,photo,صُورَة,NOUN,Easy,لوحة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,M,M,200
250,serve,servir,قَدَّم,VERB,Easy,خدم,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
250,serve,servir,قَدَّم,VERB,Medium,دنى,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
250,serve,servir,قَدَّم,VERB,Medium,سربى,"Morocco+Algeria, Tunisia+Libya",D,D,L,M,100
250,serve,servir,قَدَّم,VERB,Hard,سكب,Qatar+Saudi+Oman+Yemen,D,D,M,L,50
250,serve,servir,قَدَّم,VERB,Medium,سيرفى,Morocco+Algeria,D,S,L,L,100
250,serve,servir,قَدَّم,VERB,Easy,ضيف,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",D,D,H,M,250
250,serve,servir,قَدَّم,VERB,Easy,عمل,Tunisia+Libya,D,D,H,L,200
250,serve,servir,قَدَّم,VERB,Easy,غرف,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
250,serve,servir,قَدَّم,VERB,Easy,قدم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
250,serve,servir,قَدَّم,VERB,Easy,قرب,Qatar+Saudi+Oman+Yemen,D,D,H,L,200
253,gift,cadeau,هَدِيَّة,NOUN,Hard,صوغة,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
253,gift,cadeau,هَدِيَّة,NOUN,Medium,عيدية,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
253,gift,cadeau,هَدِيَّة,NOUN,Easy,كادو,"Morocco+Algeria, Tunisia+Libya",D,S,M,M,300
253,gift,cadeau,هَدِيَّة,NOUN,Easy,هدية,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",S,D,M,H,1250
257,there,là-bas,هُناكَ,ADV,Medium,الغادي,Tunisia+Libya,D,D,M,L,150
257,there,là-bas,هُناكَ,ADV,Hard,بهناك,Egypt+Sudan,D,D,M,L,50
257,there,là-bas,هُناكَ,ADV,Hard,تمة,Morocco+Algeria,D,D,L,L,50
257,there,là-bas,هُناكَ,ADV,Hard,ثما,Morocco+Algeria,D,D,M,L,50
257,there,là-bas,هُناكَ,ADV,Medium,غاد,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
257,there,là-bas,هُناكَ,ADV,Easy,غادي,"Tunisia+Libya, Syria+Lebanon+Jordan+Palestine",D,D,H,M,250
257,there,là-bas,هُناكَ,ADV,Hard,غاديكا,Tunisia+Libya,D,D,L,L,0
257,there,là-bas,هُناكَ,ADV,Hard,غديكايا,Tunisia+Libya,D,D,L,L,0
257,there,là-bas,هُناكَ,ADV,Hard,منناك,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
257,there,là-bas,هُناكَ,ADV,Easy,هاناك,Qatar+Saudi+Oman+Yemen,S,D,M,L,1100
257,there,là-bas,هُناكَ,ADV,Easy,هناك,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",S,D,H,H,1300
257,there,là-bas,هُناكَ,ADV,Hard,هناكهو,Qatar+Saudi+Oman+Yemen,D,D,L,L,0
257,there,là-bas,هُناكَ,ADV,Easy,هنياك,Qatar+Saudi+Oman+Yemen,S,D,L,L,1050
257,there,là-bas,هُناكَ,ADV,Easy,هنيك,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",S,D,M,M,1150
257,there,là-bas,هُناكَ,ADV,Easy,هونيك,Syria+Lebanon+Jordan+Palestine,S,D,M,L,1100
259,people,gens,ناس,NOUN,Medium,امة,Syria+Lebanon+Jordan+Palestine,D,D,M,L,150
259,people,gens,ناس,NOUN,Easy,امم,Syria+Lebanon+Jordan+Palestine,D,D,H,L,200
259,people,gens,ناس,NOUN,Easy,انس,Qatar+Saudi+Oman+Yemen,S,D,H,L,1200
259,people,gens,ناس,NOUN,Easy,اهل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",D,D,H,M,250
259,people,gens,ناس,NOUN,Medium,اوادم,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
259,people,gens,ناس,NOUN,Easy,بشر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",D,D,H,H,300
259,people,gens,ناس,NOUN,Medium,بن آدم,Morocco+Algeria,D,D,H,L,150
259,people,gens,ناس,NOUN,Medium,جماعة,Qatar+Saudi+Oman+Yemen,D,D,M,L,150
259,people,gens,ناس,NOUN,Medium,جماهير,Syria+Lebanon+Jordan+Palestine,D,D,H,L,100
