ID,English,French,MSA,POS,CODA,CODA_Root,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory,ALL LEVELS?,ALL LEVELS( No ASIM)?
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,خابر,خبر,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"38,731",D,D,H,L,L,100,Medium,TRUE,TRUE
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,دردش,دردش,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,"3,015",D,D,M,L,L,50,Hard,TRUE,TRUE
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,دوى,د,"Tunisia+Libya, Morocco+Algeria",2,2,0,0,2,304,D,D,M,M,M,150,Medium,TRUE,TRUE
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,سولف,سلف,"Iraq, Qatar+Saudi+Oman+Yemen",2,2,0,0,5,"80,080",D,D,H,M,M,200,Easy,TRUE,TRUE
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,قال,قل,"Iraq, Qatar+Saudi+Oman+Yemen",2,2,0,0,7,"9,698,733",D,D,H,M,M,200,Easy,TRUE,TRUE
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,كلم,كلم,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"72,357",D,D,H,L,H,200,Easy,TRUE,TRUE
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,هدر,هدر,Morocco+Algeria,1,1,0,0,5,"33,423",D,D,H,L,L,100,Medium,TRUE,TRUE
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,هدرز,هدرز,Tunisia+Libya,1,1,0,0,3,490,D,D,M,L,L,50,Hard,TRUE,TRUE
231,"speak , talk",parler,تَحَدَّث ، تَكَلَّم,VERB,هرج,هرج,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"55,634",D,D,H,L,L,100,Medium,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,ابصر وين,بصر+ن,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"1,434,422",D,D,H,L,L,100,Medium,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,بحبش,بحبش,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,"2,524",D,D,M,L,L,50,Hard,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,بحث,بحث,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,5,1,0,5,"98,176",S,D,H,H,H,1300,Easy,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,تحرى,حر,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,97,D,D,M,L,L,50,Hard,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,حوس,حس,Morocco+Algeria,1,1,0,0,3,"1,532",D,D,M,L,L,50,Hard,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,دور,در,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,0,0,6,"610,901",D,D,H,H,H,300,Easy,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,شاف,شف,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,3,0,0,5,"248,993",D,D,H,M,M,200,Easy,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,شاف وين,شف+ن,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"1,636,221",D,D,H,L,L,100,Medium,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,عاين,عن,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,"2,737",D,D,M,L,L,50,Hard,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,فتش,فتش,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,4,0,0,4,"21,183",D,D,M,H,H,250,Easy,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,فركس,فركس,Tunisia+Libya,1,1,0,0,2,58,D,D,M,L,L,50,Hard,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,قلب,قلب,Morocco+Algeria,1,1,0,0,6,"2,937,229",D,D,H,L,L,100,Medium,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,لوج,لج,Tunisia+Libya,1,1,0,0,3,"2,287",D,D,M,L,L,50,Hard,TRUE,TRUE
232,look for,chercher,بَحَث,VERB,نشد,نشد,Iraq,1,1,0,0,4,"25,717",D,D,M,L,L,50,Hard,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,احتمال,حمل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,3,0,0,5,"94,114",D,D,H,M,M,200,Easy,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,امكن,مكن,Egypt+Sudan,1,6,0,0,4,"12,598",D,D,M,L,H,150,Medium,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,بيجوز,بجز,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,"1,058",D,D,M,L,L,50,Hard,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,بالك,بلك,Tunisia+Libya,1,4,0,0,6,"425,687",D,D,H,L,H,200,Easy,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,بالكشي,بلكش,Tunisia+Libya,1,1,0,0,1,12,D,D,L,L,L,0,Hard,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,بلاك,بلك,Morocco+Algeria,1,4,0,0,5,"76,303",D,D,H,L,H,200,Easy,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,بلكت,بلكت,Iraq,1,1,0,0,3,"2,384",D,D,M,L,L,50,Hard,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,بلكي,بلك,"Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,4,0,0,4,"9,291",D,D,M,M,H,200,Easy,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,بوسيبل,بسبل,Morocco+Algeria,1,1,0,0,2,286,D,D,M,L,L,50,Hard,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,تقريب,قرب,Tunisia+Libya,1,1,0,0,4,"4,583",D,D,M,L,L,50,Hard,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,جايز,جز,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"30,954",D,D,M,L,L,50,Hard,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,ربما,ربب,"Iraq, Qatar+Saudi+Oman+Yemen",2,2,1,0,6,"713,839",S,D,H,M,M,1200,Easy,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,قد يكون,قدد+كن,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"9,065,357",D,D,H,L,L,100,Medium,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,لربما,لربّم,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"68,997",D,D,H,L,L,100,Medium,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,ممكن,مكن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,0,0,6,"1,683,114",D,D,H,H,H,300,Easy,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,يستوي,س,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"18,850",D,D,M,L,L,50,Hard,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,يكون,كن,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"4,236,913",D,D,H,L,L,100,Medium,TRUE,TRUE
233,maybe,peut-être,رُبَّما,ADV,يمكن,مكن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,0,0,6,"1,611,631",D,D,H,H,H,300,Easy,TRUE,TRUE
234,foot,pied,قَدَم,NOUN,اجر,جر,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"954,830",D,D,H,L,L,100,Medium,FALSE,FALSE
234,foot,pied,قَدَم,NOUN,رجل,رجل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,0,0,6,"1,622,950",D,D,H,H,H,300,Easy,FALSE,FALSE
234,foot,pied,قَدَم,NOUN,ساق,سق، سق,Tunisia+Libya,1,1,0,0,5,"73,891",D,D,H,L,L,100,Medium,FALSE,FALSE
234,foot,pied,قَدَم,NOUN,قدم,قدم,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,3,1,0,6,"424,568",S,D,H,M,M,1200,Easy,FALSE,FALSE
234,foot,pied,قَدَم,NOUN,كراع,كرع,"Tunisia+Libya, Egypt+Sudan",2,2,0,0,3,632,D,D,M,M,M,150,Medium,FALSE,FALSE
235,case,cas,حالَة,NOUN,حال,حل,Qatar+Saudi+Oman+Yemen,1,6,1,0,6,"1,226,296",S,D,H,L,H,1200,Easy,TRUE,TRUE
235,case,cas,حالَة,NOUN,حالة,حل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,4,"11,920",S,D,M,H,H,1250,Easy,TRUE,TRUE
235,case,cas,حالَة,NOUN,ظرف,ظرف,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"58,470",D,D,H,L,L,100,Medium,TRUE,TRUE
235,case,cas,حالَة,NOUN,قضية,قض,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,3,0,0,4,"4,881",D,D,M,M,M,150,Medium,TRUE,TRUE
235,case,cas,حالَة,NOUN,كيس,كس,Egypt+Sudan,1,1,0,1,5,"61,795",D,S,H,L,L,200,Easy,TRUE,TRUE
235,case,cas,حالَة,NOUN,مسألة,سل,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"3,246",D,D,M,L,L,50,Hard,TRUE,TRUE
235,case,cas,حالَة,NOUN,موضوع,ضع,Qatar+Saudi+Oman+Yemen,1,3,0,0,5,"297,185",D,D,H,L,M,150,Medium,TRUE,TRUE
235,case,cas,حالَة,NOUN,وضع,ضع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,3,0,0,6,"537,290",D,D,H,M,M,200,Easy,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,تخت,تخت,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"3,378",D,D,M,L,L,50,Hard,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,جرباية,جرب,Iraq,1,1,0,0,1,6,D,D,L,L,L,0,Hard,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,سرير,سرر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,1,0,5,"62,979",S,D,H,H,H,1300,Easy,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,عن قريب,عن+عنن+قرب,Egypt+Sudan,1,1,0,0,7,"23,090,214",D,D,H,L,L,100,Medium,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,فراش,فرش,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,0,0,5,"59,578",D,D,H,H,H,300,Easy,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,فرش,فرش,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,5,0,0,4,"27,532",D,D,M,M,H,200,Easy,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,قعادة,قعد,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,6,D,D,L,L,L,0,Hard,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,كرفاية,كرف,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,9,D,D,L,L,L,0,Hard,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,منام,نم,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"25,390",D,D,M,L,L,50,Hard,TRUE,TRUE
236,bed,lit,سَرِير,NOUN,ناموسية,نمس,Tunisia+Libya,1,1,0,0,1,30,D,D,L,L,L,0,Hard,TRUE,TRUE
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,اجازة,جز,Iraq,1,1,0,0,3,"2,345",D,D,M,L,L,50,Hard,TRUE,TRUE
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,برمي,برم,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,4,"10,900",D,D,M,M,M,150,Medium,TRUE,TRUE
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,رخصة,رخص,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",5,5,0,0,3,653,D,D,M,H,H,250,Easy,TRUE,TRUE
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,رخصة القيادة,رخص+قد,Morocco+Algeria,1,1,0,0,3,"2,170",D,D,M,L,L,50,Hard,TRUE,TRUE
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,رخصة سواقة,رخص+سق,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",2,2,0,1,3,908,D,S,M,M,M,250,Easy,TRUE,TRUE
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,شهادة,شهد,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"4,202",D,D,M,L,L,50,Hard,TRUE,TRUE
237,driver 's license,permis de conduire,رُخْصَة قِيادَة,NOUN,ليسن,لسن,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,"2,434",D,D,M,L,L,50,Hard,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,بجنن,بجنن,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"4,190",D,D,M,L,L,50,Hard,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,بيخيل,بخل,Syria+Lebanon+Jordan+Palestine,1,1,0,0,1,12,D,D,L,L,L,0,Hard,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,بيعقد,بعقد,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,670,D,D,M,L,L,50,Hard,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,بيمزع العقل,بمزع+عقل,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"636,017",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,باهر,بهر,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"7,765",D,D,M,L,L,50,Hard,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,تحفة,تحف,Egypt+Sudan,1,1,0,0,3,"1,223",D,D,M,L,L,50,Hard,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,جميل,جمل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen",4,4,0,0,6,"2,922,796",D,D,H,H,H,300,Easy,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,حلو,حل,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,4,0,0,6,"1,097,608",D,D,H,H,H,300,Easy,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,خطير,خطر,Egypt+Sudan,1,1,0,0,5,"123,563",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,رائع,رع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,6,1,0,6,"602,240",S,D,H,H,H,1300,Easy,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,رايع,رع,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,6,1,0,4,"5,720",S,D,M,M,H,1200,Easy,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,رهيب,رهب,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"77,921",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,روعة,رع,"Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,1,0,4,"4,920",S,D,M,H,H,1250,Easy,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,شي كبير,ش+كبر,Tunisia+Libya,1,1,0,0,7,"6,998,376",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,عجيب,عجب,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"141,814",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,قمة,قمم,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"6,849",D,D,M,L,L,50,Hard,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,كتيير حلو,كتر+حل,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"1,122,030",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,كتيير ظريف,كتر+ظرف,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"58,062",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,ممتاز,ممتز,Egypt+Sudan,1,1,0,0,5,"133,878",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,هايل,هل,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",4,4,0,0,4,"16,806",D,D,M,H,H,250,Easy,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,واجد زين,جد+زن,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"774,741",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,يجنن,جنن,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"53,325",D,D,H,L,L,100,Medium,TRUE,TRUE
238,wonderful,merveilleux,رائِع,ADJ,يخبل,خبل,Iraq,1,1,0,0,3,"1,733",D,D,M,L,L,50,Hard,TRUE,TRUE
239,plate,assiette,طَبَق,NOUN,صحلة,صحل,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,TRUE
239,plate,assiette,طَبَق,NOUN,صحن,صحن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,5,0,0,5,"40,466",D,D,H,H,H,300,Easy,TRUE,TRUE
239,plate,assiette,طَبَق,NOUN,صونية,صن,Tunisia+Libya,1,1,0,0,1,25,D,D,L,L,L,0,Hard,TRUE,TRUE
239,plate,assiette,طَبَق,NOUN,طبسي,طبس,Morocco+Algeria,1,1,0,0,2,119,D,D,M,L,L,50,Hard,TRUE,TRUE
239,plate,assiette,طَبَق,NOUN,طبسيل,طبسل,Morocco+Algeria,1,1,0,0,2,75,D,D,M,L,L,50,Hard,TRUE,TRUE
239,plate,assiette,طَبَق,NOUN,طبق,طبق,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,3,1,0,5,"128,590",S,D,H,M,M,1200,Easy,TRUE,TRUE
239,plate,assiette,طَبَق,NOUN,ماعون,معن,"Iraq, Qatar+Saudi+Oman+Yemen",2,2,0,0,3,"1,550",D,D,M,M,M,150,Medium,TRUE,TRUE
239,plate,assiette,طَبَق,NOUN,وعا,ع,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,694,D,D,M,L,L,50,Hard,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,اتأكد,كد,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,845,D,D,M,L,H,150,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,اعادة تأكيد,عد+تكد,Qatar+Saudi+Oman+Yemen,1,1,1,0,3,"2,206",S,D,M,L,L,1050,Easy,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,اعادة تشييك,عد+تشك,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,"2,730",D,D,M,L,L,50,Hard,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,اكد,كد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,6,0,0,5,"70,768",D,D,H,H,H,300,Easy,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,اكد تاني,كد+ن,Egypt+Sudan,1,1,0,0,6,"683,142",D,D,H,L,L,100,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,اكد مرة تانية,كد+مر+تن,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"148,176",D,D,H,L,L,100,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,بعده اكد,بعده+كد,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"713,048",D,D,H,L,L,100,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,تأكد,كد,Tunisia+Libya,1,6,0,0,3,"2,407",D,D,M,L,H,150,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,تأكد مرة ثانية,كد+مر+ثن,Iraq,1,1,0,0,5,"92,379",D,D,H,L,L,100,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,رجع اكد,رجع+كد,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"327,715",D,D,H,L,L,100,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,رد اكد,ردد+كد,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"848,002",D,D,H,L,L,100,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,زاد يأكد,زد+كد,Qatar+Saudi+Oman+Yemen,1,2,0,0,6,"573,649",D,D,H,L,M,150,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,زيد اكد,زد+كد,Tunisia+Libya,1,2,0,0,5,"239,937",D,D,H,L,M,150,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,شيك,شك,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"32,004",D,D,H,L,L,100,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,شيك مرة ثانية,شك+مر+ثن,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"121,976",D,D,H,L,L,100,Medium,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,عاود كونفيرمى,عد+كنفرم,Morocco+Algeria,1,1,0,0,4,"7,178",D,D,M,L,L,50,Hard,TRUE,TRUE
240,reconfirm,reconfirmer,أَعاد تَأْكِيد,NOUN,وكد,كد,Syria+Lebanon+Jordan+Palestine,1,6,0,0,3,"1,337",D,D,M,L,H,150,Medium,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,احمر,حمر,Egypt+Sudan,1,5,0,0,5,"255,932",D,D,H,L,H,200,Easy,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,احمر شفايف,حمر+شف,Egypt+Sudan,1,1,0,0,5,"265,006",D,D,H,L,L,100,Medium,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,اعكر,عكر,Morocco+Algeria,1,1,0,0,3,"1,046",D,D,M,L,L,50,Hard,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,بترة,بتر,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,4,D,D,L,L,L,0,Hard,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,حامورة,حمر,Qatar+Saudi+Oman+Yemen,1,5,0,0,0,1,D,D,L,L,H,100,Medium,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,حمرة,حمر,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,5,0,0,3,791,D,D,M,M,H,200,Easy,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,حمير,حمر,Tunisia+Libya,1,5,0,0,5,"45,832",D,D,H,L,H,200,Easy,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,حومرة,حمر,Syria+Lebanon+Jordan+Palestine,1,5,0,0,1,9,D,D,L,L,H,100,Medium,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,روج,رج,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",5,5,0,0,4,"23,905",D,D,M,H,H,250,Easy,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,روج الافر,رج+فر,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,4,"23,974",D,S,M,M,M,250,Easy,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,عكار,عكر,Morocco+Algeria,1,1,0,0,3,"1,757",D,D,M,L,L,50,Hard,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,قلم حمرة,قلم+حمر,"Syria+Lebanon+Jordan+Palestine, Iraq",2,2,0,0,5,"203,507",D,D,H,M,M,200,Easy,TRUE,TRUE
241,lipstick,rouge à lèvre,أَحْمَر ال+ شِفاه,NOUN,ماكياج,مكج,Tunisia+Libya,1,1,0,0,3,"1,673",D,D,M,L,L,50,Hard,TRUE,TRUE
242,call,appel,مُكالَمَة,NOUN,ابال,بل,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,3,356,D,D,M,M,M,150,Medium,TRUE,TRUE
242,call,appel,مُكالَمَة,NOUN,اتصال,تصل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,0,0,5,"158,019",D,D,H,H,H,300,Easy,TRUE,TRUE
242,call,appel,مُكالَمَة,NOUN,تعيطة,تعط,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,TRUE
242,call,appel,مُكالَمَة,NOUN,تلفون,تلفن,"Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,3,0,0,4,"29,986",D,D,M,M,M,150,Medium,TRUE,TRUE
242,call,appel,مُكالَمَة,NOUN,مخابرة,خبر,"Syria+Lebanon+Jordan+Palestine, Iraq",2,2,0,0,2,39,D,D,M,M,M,150,Medium,TRUE,TRUE
