ID,English,French,MSA,POS,CODA,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory
212,sit,se asseoir,جَلَس,VERB,قعد,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,0,0,5,"45,825",D,D,H,H,H,300,Easy
212,sit,se asseoir,جَلَس,VERB,قعمز,Tunisia+Libya,1,1,0,0,2,101,D,D,M,L,L,50,Hard
212,sit,se asseoir,جَلَس,VERB,قمبر,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,614,D,D,M,L,L,50,Hard
212,sit,se asseoir,جَلَس,VERB,قمعز,Tunisia+Libya,1,1,0,0,1,25,D,D,L,L,L,0,Hard
212,sit,se asseoir,جَلَس,VERB,قوحز,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,5,D,D,L,L,L,0,Hard
212,sit,se asseoir,جَلَس,VERB,كدس,Tunisia+Libya,1,1,0,0,3,413,D,D,M,L,L,50,Hard
212,sit,se asseoir,جَلَس,VERB,هجع,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,782,D,D,M,L,L,50,Hard
213,borrow,emprunter,ٱِسْتَعار,VERB,اتدين,Qatar+Saudi+Oman+Yemen,1,6,0,0,2,194,D,D,M,L,H,150,Medium
213,borrow,emprunter,ٱِسْتَعار,VERB,تسلف,"Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",3,6,0,0,3,"2,348",D,D,M,M,H,200,Easy
213,borrow,emprunter,ٱِسْتَعار,VERB,اتسلف,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,3,407,D,D,M,M,H,200,Easy
213,borrow,emprunter,ٱِسْتَعار,VERB,اداين,Syria+Lebanon+Jordan+Palestine,1,6,0,0,1,9,D,D,L,L,H,100,Medium
213,borrow,emprunter,ٱِسْتَعار,VERB,ادين,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,6,0,0,4,"14,992",D,D,M,M,H,200,Easy
213,borrow,emprunter,ٱِسْتَعار,VERB,استعار,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,0,0,3,"1,850",D,D,M,H,H,250,Easy
213,borrow,emprunter,ٱِسْتَعار,VERB,استقرض,Qatar+Saudi+Oman+Yemen,1,3,0,0,2,40,D,D,M,L,M,100,Medium
213,borrow,emprunter,ٱِسْتَعار,VERB,استلف,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,6,0,0,3,"1,782",D,D,M,M,H,200,Easy
213,borrow,emprunter,ٱِسْتَعار,VERB,اقترض,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,3,0,0,3,"2,618",D,D,M,M,M,150,Medium
213,borrow,emprunter,ٱِسْتَعار,VERB,تدين,Tunisia+Libya,1,6,0,0,5,"150,458",D,D,H,L,H,200,Easy
213,borrow,emprunter,ٱِسْتَعار,VERB,سلف,Morocco+Algeria,1,6,0,0,5,"53,990",D,D,H,L,H,200,Easy
213,borrow,emprunter,ٱِسْتَعار,VERB,طلب,Iraq,1,6,0,0,6,"540,262",D,D,H,L,H,200,Easy
214,"best , better",meilleur,أَفْضَل,ADJ,ابهر,Qatar+Saudi+Oman+Yemen,1,2,0,0,4,"7,152",D,D,M,L,M,100,Medium
214,"best , better",meilleur,أَفْضَل,ADJ,اجود,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"121,081",D,D,H,M,H,250,Easy
214,"best , better",meilleur,أَفْضَل,ADJ,احسن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,0,0,6,"1,550,264",D,D,H,H,H,300,Easy
214,"best , better",meilleur,أَفْضَل,ADJ,احلى,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"27,769",D,D,M,L,H,150,Medium
214,"best , better",meilleur,أَفْضَل,ADJ,اخير,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"47,314",D,D,H,L,H,200,Easy
214,"best , better",meilleur,أَفْضَل,ADJ,ازبط,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,944,D,D,M,L,L,50,Hard
214,"best , better",meilleur,أَفْضَل,ADJ,افضل,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,1,0,7,"3,587,040",S,D,H,H,H,1300,Easy
214,"best , better",meilleur,أَفْضَل,ADJ,خير,"Morocco+Algeria, Tunisia+Libya",2,6,0,0,7,"5,545,423",D,D,H,M,H,250,Easy
215,medicine,médicament,دَواء,NOUN,دوا,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",5,6,1,0,5,"37,416",S,D,H,H,H,1300,Easy
215,medicine,médicament,دَواء,NOUN,دواء,Tunisia+Libya,1,6,1,0,5,"182,128",S,D,H,L,H,1200,Easy
215,medicine,médicament,دَواء,NOUN,علاج,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,0,0,6,"824,968",D,D,H,H,H,300,Easy
216,reserve,réserver,حَجَز,VERB,حجز,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,5,"73,120",S,D,H,H,H,1300,Easy
216,reserve,réserver,حَجَز,VERB,حفظ,Qatar+Saudi+Oman+Yemen,1,4,0,0,6,"440,268",D,D,H,L,H,200,Easy
216,reserve,réserver,حَجَز,VERB,رزرف,Morocco+Algeria,1,1,0,1,0,0,D,S,L,L,L,100,Medium
216,reserve,réserver,حَجَز,VERB,ريزيرفا,Morocco+Algeria,1,1,0,1,0,0,D,S,L,L,L,100,Medium
216,reserve,réserver,حَجَز,VERB,ريسارفى,Tunisia+Libya,1,1,0,0,0,0,D,D,L,L,L,0,Hard
217,seem,sembler,بَدا,VERB,اثاري,Qatar+Saudi+Oman+Yemen,1,2,0,0,4,"25,650",D,D,M,L,M,100,Medium
217,seem,sembler,بَدا,VERB,الظاهر,Qatar+Saudi+Oman+Yemen,1,4,0,0,5,"121,363",D,D,H,L,H,200,Easy
217,seem,sembler,بَدا,VERB,بان,"Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,6,0,0,6,"2,295,173",D,D,H,H,H,300,Easy
217,seem,sembler,بَدا,VERB,بان كشغل,Morocco+Algeria,1,1,0,0,6,"2,295,318",D,D,H,L,L,100,Medium
217,seem,sembler,بَدا,VERB,بدا,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,6,1,0,6,"443,640",S,D,H,M,H,1250,Easy
217,seem,sembler,بَدا,VERB,بين,"Syria+Lebanon+Jordan+Palestine, Iraq",2,6,0,0,7,"6,678,493",D,D,H,M,H,250,Easy
217,seem,sembler,بَدا,VERB,تهايا,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,136,D,D,M,L,L,50,Hard
217,seem,sembler,بَدا,VERB,شكله,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,2,0,0,5,"213,332",D,D,H,M,M,200,Easy
217,seem,sembler,بَدا,VERB,ظهر,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,4,0,0,6,"384,721",D,D,H,H,H,300,Easy
217,seem,sembler,بَدا,VERB,عثاري,Qatar+Saudi+Oman+Yemen,1,2,0,0,3,517,D,D,M,L,M,100,Medium
217,seem,sembler,بَدا,VERB,كان باين,Tunisia+Libya,1,1,0,0,7,"10,363,310",D,D,H,L,L,100,Medium
217,seem,sembler,بَدا,VERB,كان شكل,Tunisia+Libya,1,1,0,0,7,"10,752,095",D,D,H,L,L,100,Medium
217,seem,sembler,بَدا,VERB,كان شكله,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",2,2,0,0,7,"10,502,436",D,D,H,M,M,200,Easy
217,seem,sembler,بَدا,VERB,كنه,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"158,138",D,D,H,L,L,100,Medium
217,seem,sembler,بَدا,VERB,لاح,Syria+Lebanon+Jordan+Palestine,1,4,0,0,4,"29,174",D,D,M,L,H,150,Medium
217,seem,sembler,بَدا,VERB,يبدو,Qatar+Saudi+Oman+Yemen,1,6,1,0,5,"231,922",S,D,H,L,H,1200,Easy
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,ابرطر,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,ابو البدالة,Iraq,1,1,0,0,6,"2,321,004",D,D,H,L,L,100,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,استعلامات,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,591,D,D,M,L,H,150,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,البدالة,Egypt+Sudan,1,6,0,0,1,29,D,D,L,L,H,100,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,الراجل,Tunisia+Libya,1,6,0,0,5,"84,463",D,D,H,L,H,200,Easy
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,المرة,Tunisia+Libya,1,6,0,0,4,"7,903",D,D,M,L,H,150,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,الاوبيريتر,Syria+Lebanon+Jordan+Palestine,1,2,0,0,0,0,D,D,L,L,M,50,Hard
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,اوبراتور,Morocco+Algeria,1,2,0,1,1,4,D,S,L,L,M,150,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,بدالة,Qatar+Saudi+Oman+Yemen,1,6,0,0,2,38,D,D,M,L,H,150,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,سنترال,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"5,141",D,D,M,L,L,50,Hard
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,عامل البدالة,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"364,492",D,D,H,L,L,100,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,عامل التلفون,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya",3,3,0,0,6,"415,768",D,D,H,M,M,200,Easy
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,عامل المقسم,Syria+Lebanon+Jordan+Palestine,1,1,0,0,6,"364,880",D,D,H,L,L,100,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,موظف الاستعلامات,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"117,525",D,D,H,L,L,100,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,موظف السنترال,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"117,941",D,D,H,L,L,100,Medium
218,operator,opérateur,عامِل ال+ تِلِفُون,NOUN,ستوندارديست,Tunisia+Libya,1,1,0,0,0,0,D,D,L,L,L,0,Hard
219,explain,expliquer,شَرَح,VERB,اول,Qatar+Saudi+Oman+Yemen,1,6,0,0,7,"3,936,079",D,D,H,L,H,200,Easy
219,explain,expliquer,شَرَح,VERB,بين,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,6,0,0,7,"6,678,493",D,D,H,M,H,250,Easy
219,explain,expliquer,شَرَح,VERB,خبر,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"629,446",D,D,H,L,H,200,Easy
219,explain,expliquer,شَرَح,VERB,شرح,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,5,"226,987",S,D,H,H,H,1300,Easy
219,explain,expliquer,شَرَح,VERB,علل,Syria+Lebanon+Jordan+Palestine,1,3,0,0,4,"6,951",D,D,M,L,M,100,Medium
219,explain,expliquer,شَرَح,VERB,فسر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",6,6,0,0,4,"15,774",D,D,M,H,H,250,Easy
219,explain,expliquer,شَرَح,VERB,فصل,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"196,918",D,D,H,L,H,200,Easy
219,explain,expliquer,شَرَح,VERB,فهم,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,6,0,0,6,"394,742",D,D,H,H,H,300,Easy
219,explain,expliquer,شَرَح,VERB,وضح,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,5,0,0,5,"48,809",D,D,H,H,H,300,Easy
220,depend,dépendre,تَوَقَّف عَلَى,ADP,اتكل,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"14,505",D,D,M,L,H,150,Medium
220,depend,dépendre,تَوَقَّف عَلَى,ADP,اعتمد,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,0,0,5,"65,143",D,D,H,H,H,300,Easy
220,depend,dépendre,تَوَقَّف عَلَى,ADP,اعتمد على,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,2,0,0,6,"1,357,770",D,D,H,M,M,200,Easy
220,depend,dépendre,تَوَقَّف عَلَى,ADP,باش لازم,Morocco+Algeria,1,1,0,0,6,"1,625,513",D,D,H,L,L,100,Medium
220,depend,dépendre,تَوَقَّف عَلَى,ADP,توقف على,Morocco+Algeria,1,2,1,0,6,"1,662,339",S,D,H,L,M,1150,Easy
220,depend,dépendre,تَوَقَّف عَلَى,ADP,حسب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,6,0,0,6,"683,049",D,D,H,M,H,250,Easy
220,depend,dépendre,تَوَقَّف عَلَى,ADP,قايم على,Syria+Lebanon+Jordan+Palestine,1,2,0,0,6,"1,314,285",D,D,H,L,M,150,Medium
220,depend,dépendre,تَوَقَّف عَلَى,ADP,مرهون,Tunisia+Libya,1,1,0,0,4,"11,519",D,D,M,L,L,50,Hard
220,depend,dépendre,تَوَقَّف عَلَى,ADP,واقف على,Qatar+Saudi+Oman+Yemen,1,2,0,0,6,"1,492,768",D,D,H,L,M,150,Medium
220,depend,dépendre,تَوَقَّف عَلَى,ADP,يعتمد على,Qatar+Saudi+Oman+Yemen,1,2,0,0,6,"1,402,242",D,D,H,L,M,150,Medium
221,program,programme,بَرْنامَج,NOUN,برنامج,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,6,"1,083,795",S,D,H,H,H,1300,Easy
221,program,programme,بَرْنامَج,NOUN,بروجرام,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,2,125,D,D,M,M,M,150,Medium
221,program,programme,بَرْنامَج,NOUN,خطة,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,"1,938",D,D,M,L,H,150,Medium
222,table,table,مائِدَة,NOUN,تخت,Qatar+Saudi+Oman+Yemen,1,2,0,0,4,"3,378",D,D,M,L,M,100,Medium
222,table,table,مائِدَة,NOUN,ترابيزة,Egypt+Sudan,1,1,0,0,2,134,D,D,M,L,L,50,Hard
222,table,table,مائِدَة,NOUN,طرابيزة,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,2,0,0,2,58,D,D,M,M,M,150,Medium
222,table,table,مائِدَة,NOUN,سفرة,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,6,0,0,3,"1,281",D,D,M,M,H,200,Easy
222,table,table,مائِدَة,NOUN,صفرة,Egypt+Sudan,1,6,0,0,2,260,D,D,M,L,H,150,Medium
222,table,table,مائِدَة,NOUN,طابلة,Morocco+Algeria,1,2,0,0,2,61,D,D,M,L,M,100,Medium
222,table,table,مائِدَة,NOUN,طاولة,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,0,0,4,"3,309",D,D,M,H,H,250,Easy
222,table,table,مائِدَة,NOUN,طبلة,Morocco+Algeria,1,2,0,0,2,288,D,D,M,L,M,100,Medium
222,table,table,مائِدَة,NOUN,طبلية,Qatar+Saudi+Oman+Yemen,1,2,0,0,1,22,D,D,L,L,M,50,Hard
222,table,table,مائِدَة,NOUN,مايدة,Qatar+Saudi+Oman+Yemen,1,2,1,0,1,4,S,D,L,L,M,1050,Easy
222,table,table,مائِدَة,NOUN,وليمة,Iraq,1,6,0,0,2,146,D,D,M,L,H,150,Medium
223,appointment,rendez-vous,مَوْعِد,NOUN,رندفوه,Egypt+Sudan,1,1,0,0,0,0,D,D,L,L,L,0,Hard
223,appointment,rendez-vous,مَوْعِد,NOUN,رونديفو,"Morocco+Algeria, Tunisia+Libya",2,2,0,1,1,17,D,S,L,M,M,200,Easy
223,appointment,rendez-vous,مَوْعِد,NOUN,معاد,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine",2,6,1,0,5,"72,600",S,D,H,M,H,1250,Easy
223,appointment,rendez-vous,مَوْعِد,NOUN,مقابلة,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,"1,506",D,D,M,L,H,150,Medium
223,appointment,rendez-vous,مَوْعِد,NOUN,مواعيد,Egypt+Sudan,1,6,1,0,5,"89,285",S,D,H,L,H,1200,Easy
223,appointment,rendez-vous,مَوْعِد,NOUN,موعد,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",5,6,1,0,6,"359,160",S,D,H,H,H,1300,Easy
223,appointment,rendez-vous,مَوْعِد,NOUN,ميعاد,Qatar+Saudi+Oman+Yemen,1,6,1,0,5,"89,599",S,D,H,L,H,1200,Easy
224,stomach,estomac,مَعِدَة,NOUN,بطن,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,6,0,0,5,"162,420",D,D,H,M,H,250,Easy
224,stomach,estomac,مَعِدَة,NOUN,كرش,Qatar+Saudi+Oman+Yemen,1,2,0,0,4,"19,330",D,D,M,L,M,100,Medium
224,stomach,estomac,مَعِدَة,NOUN,كرشة,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen",2,2,0,0,2,106,D,D,M,M,M,150,Medium
224,stomach,estomac,مَعِدَة,NOUN,لاسطومة,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard
224,stomach,estomac,مَعِدَة,NOUN,ليسطومة,Morocco+Algeria,1,1,0,0,0,1,D,D,L,L,L,0,Hard
224,stomach,estomac,مَعِدَة,NOUN,معدة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,3,319,S,D,M,H,H,1250,Easy
225,belt,ceinture,حِزام,NOUN,حزاق,Qatar+Saudi+Oman+Yemen,1,1,0,0,1,4,D,D,L,L,L,0,Hard
225,belt,ceinture,حِزام,NOUN,حزام,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",6,6,1,0,5,"67,892",S,D,H,H,H,1300,Easy
225,belt,ceinture,حِزام,NOUN,زنار,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,2,137,D,D,M,M,M,150,Medium
225,belt,ceinture,حِزام,NOUN,سانتور,"Morocco+Algeria, Tunisia+Libya",2,4,0,1,0,1,D,S,L,M,H,250,Easy
225,belt,ceinture,حِزام,NOUN,سانتورة,Morocco+Algeria,1,4,0,1,0,0,D,S,L,L,H,200,Easy
225,belt,ceinture,حِزام,NOUN,سبتة,Tunisia+Libya,1,6,0,0,2,96,D,D,M,L,H,150,Medium
225,belt,ceinture,حِزام,NOUN,سمطة,Morocco+Algeria,1,1,0,0,1,30,D,D,L,L,L,0,Hard
225,belt,ceinture,حِزام,NOUN,سير,Tunisia+Libya,1,6,0,0,5,"120,877",D,D,H,L,H,200,Easy
225,belt,ceinture,حِزام,NOUN,قشاط,Syria+Lebanon+Jordan+Palestine,1,5,0,0,2,145,D,D,M,L,H,150,Medium
225,belt,ceinture,حِزام,NOUN,نطاق,Qatar+Saudi+Oman+Yemen,1,6,0,0,5,"68,310",D,D,H,L,H,200,Easy
226,steal,voler,سَرَق,VERB,اختلس,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,3,"2,064",D,D,M,M,M,150,Medium
226,steal,voler,سَرَق,VERB,باق,"Iraq, Qatar+Saudi+Oman+Yemen",2,6,0,0,5,"79,822",D,D,H,M,H,250,Easy
226,steal,voler,سَرَق,VERB,تفتف,Tunisia+Libya,1,1,0,0,3,355,D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,حاف,Tunisia+Libya,1,2,0,0,4,"3,810",D,D,M,L,M,100,Medium
226,steal,voler,سَرَق,VERB,خطف,Qatar+Saudi+Oman+Yemen,1,2,0,0,5,"86,357",D,D,H,L,M,150,Medium
226,steal,voler,سَرَق,VERB,خمط,Iraq,1,1,0,0,3,377,D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,خنب,Tunisia+Libya,1,1,0,0,2,144,D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,خون,Morocco+Algeria,1,1,0,0,4,"5,461",D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,سرق,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,5,"97,767",S,D,H,H,H,1300,Easy
226,steal,voler,سَرَق,VERB,سطا,Syria+Lebanon+Jordan+Palestine,1,6,0,0,4,"5,419",D,D,M,L,H,150,Medium
226,steal,voler,سَرَق,VERB,سكرف,Tunisia+Libya,1,1,0,0,0,1,D,D,L,L,L,0,Hard
226,steal,voler,سَرَق,VERB,سلب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,4,0,0,4,"28,396",D,D,M,M,H,200,Easy
226,steal,voler,سَرَق,VERB,شفر,Morocco+Algeria,1,3,0,0,3,854,D,D,M,L,M,100,Medium
226,steal,voler,سَرَق,VERB,شفط,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"30,875",D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,شل,Qatar+Saudi+Oman+Yemen,1,3,0,0,4,"20,898",D,D,M,L,M,100,Medium
226,steal,voler,سَرَق,VERB,طحس,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,76,D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,لطش,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,3,0,0,3,"1,061",D,D,M,M,M,150,Medium
226,steal,voler,سَرَق,VERB,لقف,Iraq,1,1,0,0,3,"1,179",D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,لهط,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,2,311,D,D,M,M,M,150,Medium
226,steal,voler,سَرَق,VERB,لهف,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"6,068",D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,نزغ,Qatar+Saudi+Oman+Yemen,1,1,0,0,3,"2,035",D,D,M,L,L,50,Hard
226,steal,voler,سَرَق,VERB,نشل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,5,0,0,3,930,D,D,M,M,H,200,Easy
226,steal,voler,سَرَق,VERB,نهب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,0,0,4,"18,094",D,D,M,H,H,250,Easy
226,steal,voler,سَرَق,VERB,هف,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"10,502",D,D,M,L,L,50,Hard
227,give,donner,أَعْطَى,VERB,ادى,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,6,0,0,3,904,D,D,M,M,H,200,Easy
227,give,donner,أَعْطَى,VERB,اسكذه,Qatar+Saudi+Oman+Yemen,1,1,0,0,0,0,D,D,L,L,L,0,Hard
227,give,donner,أَعْطَى,VERB,اسكه,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,85,D,D,M,L,L,50,Hard
227,give,donner,أَعْطَى,VERB,اعطى,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya",4,6,1,0,3,618,S,D,M,H,H,1250,Easy
227,give,donner,أَعْطَى,VERB,انطى,Iraq,1,2,0,0,1,5,D,D,L,L,M,50,Hard
227,give,donner,أَعْطَى,VERB,تبرع,Syria+Lebanon+Jordan+Palestine,1,3,0,0,5,"118,158",D,D,H,L,M,150,Medium
227,give,donner,أَعْطَى,VERB,تكرم,Syria+Lebanon+Jordan+Palestine,1,6,0,0,5,"61,520",D,D,H,L,H,200,Easy
227,give,donner,أَعْطَى,VERB,جاب,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,6,0,0,5,"228,271",D,D,H,M,H,250,Easy
227,give,donner,أَعْطَى,VERB,سلم,Syria+Lebanon+Jordan+Palestine,1,5,0,0,6,"563,276",D,D,H,L,H,200,Easy
227,give,donner,أَعْطَى,VERB,عطى,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,6,1,0,3,860,S,D,M,H,H,1250,Easy
227,give,donner,أَعْطَى,VERB,قدم,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"424,568",D,D,H,L,H,200,Easy
227,give,donner,أَعْطَى,VERB,مكن,Qatar+Saudi+Oman+Yemen,1,6,0,0,4,"13,857",D,D,M,L,H,150,Medium
227,give,donner,أَعْطَى,VERB,منح,Syria+Lebanon+Jordan+Palestine,1,1,0,0,5,"88,710",D,D,H,L,L,100,Medium
227,give,donner,أَعْطَى,VERB,ناول,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,4,0,0,3,646,D,D,M,M,H,200,Easy
227,give,donner,أَعْطَى,VERB,هات,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"205,701",D,D,H,L,L,100,Medium
227,give,donner,أَعْطَى,VERB,هز,Tunisia+Libya,1,2,0,0,5,"71,815",D,D,H,L,M,150,Medium
227,give,donner,أَعْطَى,VERB,وهب,Syria+Lebanon+Jordan+Palestine,1,2,0,0,5,"160,464",D,D,H,L,M,150,Medium
227,give,donner,أَعْطَى,VERB,يدي,Tunisia+Libya,1,6,0,0,6,"449,907",D,D,H,L,H,200,Easy
228,seat,place,مَقْعَد,NOUN,بلاصة,"Morocco+Algeria, Tunisia+Libya",2,3,0,0,3,751,D,D,M,M,M,150,Medium
228,seat,place,مَقْعَد,NOUN,دكة,Egypt+Sudan,1,1,0,0,3,446,D,D,M,L,L,50,Hard
