concept_id	concept_en	concept_fr	msa_word	dia_word	msa_roots	cleaned_msa_root	dia_root	cleaned_dia_root	method
159	understand	comprendre	فَهِم	ادرك	فهم	فهم	درك	درك	analyzer
159	understand	comprendre	فَهِم	استوعب	فهم	فهم	#عب	عب	analyzer
159	understand	comprendre	فَهِم	افتهم	فهم	فهم	فهم	فهم	analyzer
159	understand	comprendre	فَهِم	تفهم	فهم	فهم	فهم	فهم	analyzer
159	understand	comprendre	فَهِم	درك	فهم	فهم	درك	درك	analyzer+fallback
159	understand	comprendre	فَهِم	سمع	فهم	فهم	سمع	سمع	analyzer
159	understand	comprendre	فَهِم	فهم	فهم	فهم	فهم	فهم	analyzer
160	meat	viande	لَحْم	حلا	لحم	لحم	حل#، حلل	حل، حلل	analyzer
160	meat	viande	لَحْم	ذبيحة	لحم	لحم	ذبح	ذبح	analyzer
160	meat	viande	لَحْم	شركة	لحم	لحم	شرك	شرك	analyzer
160	meat	viande	لَحْم	لحم	لحم	لحم	لحم	لحم	analyzer
160	meat	viande	لَحْم	لحمة	لحم	لحم	لحم	لحم	analyzer
161	golf	golf	جُولْف	جولف	جلف	جلف	جلف	جلف	fallback
161	golf	golf	جُولْف	كولف	جلف	جلف	كلف	كلف	fallback
162	bread	pain	خُبْز	خبز	خبز	خبز	خبز	خبز	analyzer
162	bread	pain	خُبْز	خبزة	خبز	خبز	خبز	خبز	analyzer
162	bread	pain	خُبْز	ذمول	خبز	خبز	ذمل	ذمل	analyzer+fallback
162	bread	pain	خُبْز	رغيف	خبز	خبز	رغف	رغف	analyzer
162	bread	pain	خُبْز	روتي	خبز	خبز	رت	رت	analyzer+fallback
162	bread	pain	خُبْز	عيش	خبز	خبز	ع#ش	عش	analyzer
162	bread	pain	خُبْز	ملوج	خبز	خبز	ملج	ملج	analyzer+fallback
163	vegetable	légume	خُضْرَة	خضار	خضر	خضر	خضر	خضر	analyzer
163	vegetable	légume	خُضْرَة	خضراوات	خضر	خضر	خضرت	خضرت	analyzer+fallback
163	vegetable	légume	خُضْرَة	خضرة	خضر	خضر	خضر	خضر	analyzer
163	vegetable	légume	خُضْرَة	خضروات	خضر	خضر	خضر	خضر	analyzer
163	vegetable	légume	خُضْرَة	مخضر	خضر	خضر	مخضر	مخضر	analyzer+fallback
164	cocktail	cocktail	كُوكْتِيل	عرايسي	ككتل	ككتل	عرس	عرس	fallback
164	cocktail	cocktail	كُوكْتِيل	كوكتيل	ككتل	ككتل	ككتل	ككتل	fallback
164	cocktail	cocktail	كُوكْتِيل	مخلوط	ككتل	ككتل	خلط	خلط	analyzer+fallback
164	cocktail	cocktail	كُوكْتِيل	مشكل	ككتل	ككتل	شكل	شكل	analyzer+fallback
165	steak	steak	شَرِيحَة لَحْم	استيك	شرح+لحم	شرح+لحم	ستك	ستك	analyzer+fallback
165	steak	steak	شَرِيحَة لَحْم	بفتيك	شرح+لحم	شرح+لحم	بفتك	بفتك	analyzer+fallback
165	steak	steak	شَرِيحَة لَحْم	ستيك	شرح+لحم	شرح+لحم	ستك	ستك	analyzer+fallback
165	steak	steak	شَرِيحَة لَحْم	شرحة	شرح+لحم	شرح+لحم	شرح	شرح	analyzer+fallback
165	steak	steak	شَرِيحَة لَحْم	شريحة لحم	شرح+لحم	شرح+لحم	شرح+لحم	شرح+لحم	analyzer
165	steak	steak	شَرِيحَة لَحْم	شطفة لحم	شرح+لحم	شرح+لحم	شطف+لحم	شطف+لحم	analyzer
165	steak	steak	شَرِيحَة لَحْم	قطعة	شرح+لحم	شرح+لحم	قطع	قطع	analyzer
165	steak	steak	شَرِيحَة لَحْم	قطعة لحم	شرح+لحم	شرح+لحم	قطع+لحم	قطع+لحم	analyzer
165	steak	steak	شَرِيحَة لَحْم	لحمة	شرح+لحم	شرح+لحم	لحم	لحم	analyzer
166	copy	copie	نُسْخَة	صورة	نسخ	نسخ	ص#ر	صر	analyzer
166	copy	copie	نُسْخَة	فوتوكوبي	نسخ	نسخ	فتكب	فتكب	analyzer+fallback
166	copy	copie	نُسْخَة	كوبي	نسخ	نسخ	كب	كب	analyzer+fallback
166	copy	copie	نُسْخَة	نسخة	نسخ	نسخ	نسخ	نسخ	analyzer
167	school	école	مَدْرَسَة	المسيد	درس	درس	مسد	مسد	analyzer+fallback
167	school	école	مَدْرَسَة	ليكول	درس	درس	لكل	لكل	analyzer+fallback
167	school	école	مَدْرَسَة	مدرسة	درس	درس	درس	درس	analyzer
167	school	école	مَدْرَسَة	مكتب	درس	درس	كتب	كتب	analyzer
168	man	homme	رَجُل	آدمي	رجل	رجل	#دم	دم	analyzer
168	man	homme	رَجُل	جدع	رجل	رجل	جدع	جدع	analyzer
168	man	homme	رَجُل	راجل	رجل	رجل	رجل	رجل	analyzer
168	man	homme	رَجُل	رجال	رجل	رجل	رجل	رجل	analyzer
168	man	homme	رَجُل	رجل	رجل	رجل	رجل	رجل	analyzer
168	man	homme	رَجُل	زلمة	رجل	رجل	زلم	زلم	analyzer+fallback
168	man	homme	رَجُل	ساط	رجل	رجل	سط	سط	analyzer+fallback
168	man	homme	رَجُل	شاب	رجل	رجل	شبب	شبب	analyzer
168	man	homme	رَجُل	شب	رجل	رجل	شبب	شبب	analyzer
168	man	homme	رَجُل	واحد	رجل	رجل	#حد	حد	analyzer
169	foreign	étranger	أَجْنَبِيّ	اجنابي	جنب	جنب	جنب	جنب	analyzer+fallback
169	foreign	étranger	أَجْنَبِيّ	اجنبي	جنب	جنب	جنب	جنب	analyzer
169	foreign	étranger	أَجْنَبِيّ	اعجم	جنب	جنب	عجم	عجم	analyzer
169	foreign	étranger	أَجْنَبِيّ	اعجمي	جنب	جنب	عجم	عجم	analyzer
169	foreign	étranger	أَجْنَبِيّ	افرنجي	جنب	جنب	فرنج	فرنج	analyzer
169	foreign	étranger	أَجْنَبِيّ	براني	جنب	جنب	برر	برر	analyzer
169	foreign	étranger	أَجْنَبِيّ	خارجي	جنب	جنب	خرج	خرج	analyzer
169	foreign	étranger	أَجْنَبِيّ	خواجة	جنب	جنب	خ#ج	خج	analyzer
169	foreign	étranger	أَجْنَبِيّ	عجمي	جنب	جنب	عجم	عجم	analyzer
169	foreign	étranger	أَجْنَبِيّ	غريب	جنب	جنب	غرب	غرب	analyzer
169	foreign	étranger	أَجْنَبِيّ	كوري	جنب	جنب	ك#ر#	كر	analyzer
169	foreign	étranger	أَجْنَبِيّ	وافد	جنب	جنب	#فد	فد	analyzer
170	use	usage	ٱِسْتِخْدام	استخدام	خدم	خدم	خدم	خدم	analyzer
170	use	usage	ٱِسْتِخْدام	استعمال	خدم	خدم	عمل	عمل	analyzer
170	use	usage	ٱِسْتِخْدام	استغلال	خدم	خدم	غلل	غلل	analyzer
170	use	usage	ٱِسْتِخْدام	استفادة	خدم	خدم	ف#د	فد	analyzer
170	use	usage	ٱِسْتِخْدام	استنفاع	خدم	خدم	ستنفع	ستنفع	analyzer+fallback
170	use	usage	ٱِسْتِخْدام	انتفاع	خدم	خدم	نفع	نفع	analyzer
170	use	usage	ٱِسْتِخْدام	ستعمال	خدم	خدم	ستعمل	ستعمل	analyzer+fallback
170	use	usage	ٱِسْتِخْدام	فايدة	خدم	خدم	فد	فد	analyzer+fallback
170	use	usage	ٱِسْتِخْدام	منفعة	خدم	خدم	نفع	نفع	analyzer
171	natural	naturel	طَبِيعِيّ	طبيعي	طبع	طبع	طبع	طبع	analyzer
171	natural	naturel	طَبِيعِيّ	عادي	طبع	طبع	ع#د، عد#	عد، عد	analyzer
171	natural	naturel	طَبِيعِيّ	فطري	طبع	طبع	فطر	فطر	analyzer
171	natural	naturel	طَبِيعِيّ	ناتورال	طبع	طبع	نترل	نترل	analyzer+fallback
171	natural	naturel	طَبِيعِيّ	نورمال	طبع	طبع	نرمل	نرمل	analyzer+fallback
172	life	vie	حَياة	حياة	ح##	ح	ح##	ح	analyzer
172	life	vie	حَياة	دنيا	ح##	ح	دن#	دن	analyzer
172	life	vie	حَياة	زمن	ح##	ح	زمن	زمن	analyzer
172	life	vie	حَياة	عمر	ح##	ح	عمر	عمر	analyzer
172	life	vie	حَياة	عيشة	ح##	ح	ع#ش	عش	analyzer
172	life	vie	حَياة	معيشة	ح##	ح	ع#ش	عش	analyzer
173	dinner	dîner	عَشاء	عشا	عش#	عش	عشش	عشش	analyzer
173	dinner	dîner	عَشاء	عشاء	عش#	عش	عش#	عش	analyzer
173	dinner	dîner	عَشاء	عشوة	عش#	عش	عش#	عش	analyzer
173	dinner	dîner	عَشاء	عشي	عش#	عش	عشش	عشش	analyzer
174	hear	entendre	سَمِع	استاخ	سمع	سمع	ستخ	ستخ	analyzer+fallback
174	hear	entendre	سَمِع	تسمع	سمع	سمع	سمع	سمع	analyzer
174	hear	entendre	سَمِع	تصنت	سمع	سمع	تصنت	تصنت	analyzer+fallback
174	hear	entendre	سَمِع	تصنط	سمع	سمع	تصنط	تصنط	analyzer+fallback
174	hear	entendre	سَمِع	سمع	سمع	سمع	سمع	سمع	analyzer
174	hear	entendre	سَمِع	فهم	سمع	سمع	فهم	فهم	analyzer
175	stop	arrêt	مَحَطَّة	ركنة	حطط	حطط	ركن	ركن	analyzer+fallback
175	stop	arrêt	مَحَطَّة	صطب	حطط	حطط	صطب	صطب	analyzer+fallback
175	stop	arrêt	مَحَطَّة	لاري	حطط	حطط	لر	لر	analyzer+fallback
175	stop	arrêt	مَحَطَّة	محطة	حطط	حطط	حطط	حطط	analyzer
175	stop	arrêt	مَحَطَّة	موقف	حطط	حطط	#قف	قف	analyzer
175	stop	arrêt	مَحَطَّة	نقطة	حطط	حطط	نقط	نقط	analyzer
175	stop	arrêt	مَحَطَّة	وقفة	حطط	حطط	#قف	قف	analyzer
176	view	vue	مَنْظَر	شوفة	نظر	نظر	ش#ف	شف	analyzer
176	view	vue	مَنْظَر	طلة	نظر	نظر	طل	طل	analyzer+fallback
176	view	vue	مَنْظَر	فرجة	نظر	نظر	فرج	فرج	analyzer
176	view	vue	مَنْظَر	فيو	نظر	نظر	ف	ف	analyzer+fallback
176	view	vue	مَنْظَر	مشهد	نظر	نظر	شهد	شهد	analyzer
176	view	vue	مَنْظَر	مناظر	نظر	نظر	نظر	نظر	analyzer
176	view	vue	مَنْظَر	منظر	نظر	نظر	نظر	نظر	analyzer
177	coat	manteau	مِعْطَف	بالطو	عطف	عطف	بلط	بلط	analyzer+fallback
177	coat	manteau	مِعْطَف	جاكة	عطف	عطف	جك	جك	analyzer+fallback
177	coat	manteau	مِعْطَف	جاكيت	عطف	عطف	جكت	جكت	analyzer+fallback
177	coat	manteau	مِعْطَف	جاكيتة	عطف	عطف	جكت	جكت	analyzer+fallback
177	coat	manteau	مِعْطَف	سترة	عطف	عطف	ستر	ستر	analyzer
177	coat	manteau	مِعْطَف	فيستة	عطف	عطف	فست	فست	analyzer+fallback
177	coat	manteau	مِعْطَف	قبوط	عطف	عطف	قبط	قبط	analyzer+fallback
177	coat	manteau	مِعْطَف	قميص	عطف	عطف	قمص	قمص	analyzer
177	coat	manteau	مِعْطَف	كبوت	عطف	عطف	كبت	كبت	analyzer
177	coat	manteau	مِعْطَف	كبود	عطف	عطف	كبد	كبد	analyzer
177	coat	manteau	مِعْطَف	كبوط	عطف	عطف	كبط	كبط	analyzer+fallback
177	coat	manteau	مِعْطَف	كوت	عطف	عطف	كت	كت	analyzer+fallback
177	coat	manteau	مِعْطَف	معطف	عطف	عطف	عطف	عطف	analyzer
177	coat	manteau	مِعْطَف	مونطو	عطف	عطف	منط	منط	analyzer+fallback
178	contract	contrat	عَقْد	اتفاق	عقد	عقد	#فق	فق	analyzer
178	contract	contrat	عَقْد	اتفاقية	عقد	عقد	#فق	فق	analyzer
178	contract	contrat	عَقْد	تفاقية	عقد	عقد	تفق	تفق	analyzer+fallback
178	contract	contrat	عَقْد	حجة	عقد	عقد	حجج	حجج	analyzer
178	contract	contrat	عَقْد	عقد	عقد	عقد	عقد	عقد	analyzer
178	contract	contrat	عَقْد	كونترا	عقد	عقد	كنتر	كنتر	analyzer+fallback
178	contract	contrat	عَقْد	كنتراتو	عقد	عقد	كنترت	كنترت	analyzer+fallback
178	contract	contrat	عَقْد	كنترا	عقد	عقد	كنتر	كنتر	analyzer+fallback
178	contract	contrat	عَقْد	كنترادة	عقد	عقد	كنترد	كنترد	analyzer+fallback
178	contract	contrat	عَقْد	مستند	عقد	عقد	سند	سند	analyzer
179	flight	vol	رِحْلَة	رحلة	رحل	رحل	رحل	رحل	analyzer
179	flight	vol	رِحْلَة	رحلة طيران	رحل	رحل	رحل+ط#ر	رحل+طر	analyzer
179	flight	vol	رِحْلَة	سفرة	رحل	رحل	سفر	سفر	analyzer
179	flight	vol	رِحْلَة	سفرية	رحل	رحل	سفر	سفر	analyzer
179	flight	vol	رِحْلَة	طيارة	رحل	رحل	ط#ر	طر	analyzer
179	flight	vol	رِحْلَة	طيران	رحل	رحل	ط#ر	طر	analyzer
179	flight	vol	رِحْلَة	فول	رحل	رحل	ف#ل	فل	analyzer
180	book	livre	كِتاب	دفتر	كتب	كتب	دفتر	دفتر	analyzer
180	book	livre	كِتاب	كتاب	كتب	كتب	كتب	كتب	analyzer
180	book	livre	كِتاب	ليفر	كتب	كتب	لفر	لفر	analyzer+fallback
180	book	livre	كِتاب	مجلد	كتب	كتب	جلد	جلد	analyzer
181	buy	acheter	ٱِشْتَرَى	اتسوق	شر#	شر	س#ق	سق	analyzer
181	buy	acheter	ٱِشْتَرَى	اشترى	شر#	شر	شر#	شر	analyzer
181	buy	acheter	ٱِشْتَرَى	اشتري	شر#	شر	شر#	شر	analyzer
181	buy	acheter	ٱِشْتَرَى	شرى	شر#	شر	شر#	شر	analyzer
182	class	classe	دَرَجَة	درجة	درج	درج	درج	درج	analyzer
182	class	classe	دَرَجَة	صف	درج	درج	صفف	صفف	analyzer
182	class	classe	دَرَجَة	صنف	درج	درج	صنف	صنف	analyzer
182	class	classe	دَرَجَة	طبقة	درج	درج	طبق	طبق	analyzer
182	class	classe	دَرَجَة	طراز	درج	درج	طرز	طرز	analyzer
182	class	classe	دَرَجَة	كلاس	درج	درج	كلس	كلس	analyzer+fallback
182	class	classe	دَرَجَة	مرتبة	درج	درج	رتب	رتب	analyzer
182	class	classe	دَرَجَة	مستوى	درج	درج	س##	س	analyzer
182	class	classe	دَرَجَة	مكانة	درج	درج	ك#ن	كن	analyzer
182	class	classe	دَرَجَة	موديل	درج	درج	م#دل	مدل	analyzer
182	class	classe	دَرَجَة	نوع	درج	درج	ن#ع	نع	analyzer
183	shirt	chemise	قَمِيص	بلوزة	قمص	قمص	بلز	بلز	analyzer+fallback
183	shirt	chemise	قَمِيص	تيشيرت	قمص	قمص	تشرت	تشرت	analyzer+fallback
183	shirt	chemise	قَمِيص	سورية	قمص	قمص	سر	سر	analyzer+fallback
183	shirt	chemise	قَمِيص	شميز	قمص	قمص	شمز	شمز	analyzer+fallback
183	shirt	chemise	قَمِيص	شوميز	قمص	قمص	شمز	شمز	analyzer+fallback
183	shirt	chemise	قَمِيص	شيرت	قمص	قمص	شرت	شرت	analyzer+fallback
183	shirt	chemise	قَمِيص	فنيلة	قمص	قمص	فنل	فنل	analyzer+fallback
183	shirt	chemise	قَمِيص	فانيلة	قمص	قمص	فنل	فنل	analyzer+fallback
183	shirt	chemise	قَمِيص	فنلة	قمص	قمص	فنل	فنل	analyzer+fallback
183	shirt	chemise	قَمِيص	قمجة	قمص	قمص	قمج	قمج	analyzer+fallback
183	shirt	chemise	قَمِيص	قميجة	قمص	قمص	قمج	قمج	analyzer+fallback
183	shirt	chemise	قَمِيص	قميص	قمص	قمص	قمص	قمص	analyzer
184	system	système	نِظام	تنظيم	نظم	نظم	نظم	نظم	analyzer
184	system	système	نِظام	جهاز	نظم	نظم	جهز	جهز	analyzer
184	system	système	نِظام	سستم	نظم	نظم	سستم	سستم	analyzer+fallback
184	system	système	نِظام	سسطم	نظم	نظم	سسطم	سسطم	analyzer+fallback
184	system	système	نِظام	سيستام	نظم	نظم	سستم	سستم	analyzer+fallback
184	system	système	نِظام	سيستم	نظم	نظم	سستم	سستم	analyzer+fallback
184	system	système	نِظام	شبكة	نظم	نظم	شبك	شبك	analyzer
184	system	système	نِظام	طريقة	نظم	نظم	طرق	طرق	analyzer
184	system	système	نِظام	منظومة	نظم	نظم	نظم	نظم	analyzer
184	system	système	نِظام	منهج	نظم	نظم	نهج	نهج	analyzer
184	system	système	نِظام	نظام	نظم	نظم	نظم	نظم	analyzer
185	watch	regarder	شاهَد	ابصر	شهد	شهد	بصر	بصر	analyzer
185	watch	regarder	شاهَد	تفرج	شهد	شهد	فرج	فرج	analyzer
185	watch	regarder	شاهَد	اتفرج	شهد	شهد	فرج	فرج	analyzer
185	watch	regarder	شاهَد	باوع	شهد	شهد	بع	بع	analyzer+fallback
185	watch	regarder	شاهَد	تابع	شهد	شهد	تبع	تبع	analyzer
185	watch	regarder	شاهَد	حتر	شهد	شهد	حتر	حتر	analyzer+fallback
185	watch	regarder	شاهَد	حضر	شهد	شهد	حضر	حضر	analyzer
185	watch	regarder	شاهَد	خزر	شهد	شهد	خزر	خزر	analyzer
185	watch	regarder	شاهَد	دحج	شهد	شهد	دحج	دحج	analyzer+fallback
185	watch	regarder	شاهَد	رابى	شهد	شهد	رب#	رب	analyzer
185	watch	regarder	شاهَد	راقب	شهد	شهد	رقب	رقب	analyzer
185	watch	regarder	شاهَد	شاف	شهد	شهد	ش#ف	شف	analyzer
185	watch	regarder	شاهَد	شاهد	شهد	شهد	شهد	شهد	analyzer
185	watch	regarder	شاهَد	شبح	شهد	شهد	شبح	شبح	analyzer+fallback
185	watch	regarder	شاهَد	طالع	شهد	شهد	طلع	طلع	analyzer
185	watch	regarder	شاهَد	غزر	شهد	شهد	غزر	غزر	analyzer
185	watch	regarder	شاهَد	ناظر	شهد	شهد	نظر	نظر	analyzer
186	bacon	bacon	لَحْم خِنْزِير	بيكن	لحم+خنزر	لحم+خنزر	بكن	بكن	analyzer+fallback
186	bacon	bacon	لَحْم خِنْزِير	حلوف	لحم+خنزر	لحم+خنزر	حلف	حلف	analyzer
186	bacon	bacon	لَحْم خِنْزِير	لحم حلوف	لحم+خنزر	لحم+خنزر	لحم+حلف	لحم+حلف	analyzer
186	bacon	bacon	لَحْم خِنْزِير	لحم خنزير	لحم+خنزر	لحم+خنزر	لحم+خنزر	لحم+خنزر	analyzer
186	bacon	bacon	لَحْم خِنْزِير	لحمة خنزير	لحم+خنزر	لحم+خنزر	لحم+خنزر	لحم+خنزر	analyzer
187	pizza	pizza	بِيتْزا	بيتزا	بتز	بتز	بتز	بتز	fallback
188	plan	projet	خُطَّة	برنامج	خطط	خطط	برمج	برمج	analyzer
188	plan	projet	خُطَّة	بروج	خطط	خطط	برج	برج	analyzer+fallback
188	plan	projet	خُطَّة	بروجي	خطط	خطط	برج	برج	analyzer
188	plan	projet	خُطَّة	بلان	خطط	خطط	بلل	بلل	analyzer
188	plan	projet	خُطَّة	تخطيط	خطط	خطط	خطط	خطط	analyzer
188	plan	projet	خُطَّة	ترتيب	خطط	خطط	رتب	رتب	analyzer
188	plan	projet	خُطَّة	تصميم	خطط	خطط	صمم	صمم	analyzer
188	plan	projet	خُطَّة	خطة	خطط	خطط	خطط	خطط	analyzer
188	plan	projet	خُطَّة	مخطط	خطط	خطط	خطط	خطط	analyzer
188	plan	projet	خُطَّة	مشروع	خطط	خطط	شرع	شرع	analyzer
189	point	point	نُقْطَة	اشارة	نقط	نقط	ش#ر	شر	analyzer
