ID,English,French,MSA,POS,CODA,Region,DCom,ASim,FSim,DFreq,DA_Frequency
347,use,utiliser,ٱِسْتَخْدَم,VERB,استخدم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,5,"61,572"
347,use,utiliser,ٱِسْتَخْدَم,VERB,استعمل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Morocco+Algeria, Tunisia+Libya",6,0,0,4,"8,803"
347,use,utiliser,ٱِسْتَخْدَم,VERB,استغل,Qatar+Saudi+Oman+Yemen,1,0,0,5,"38,856"
347,use,utiliser,ٱِسْتَخْدَم,VERB,استفاد,Qatar+Saudi+Oman+Yemen,1,0,0,4,"22,835"
347,use,utiliser,ٱِسْتَخْدَم,VERB,اشتغل ب+,Qatar+Saudi+Oman+Yemen,1,0,0,7,"11,001,691"
347,use,utiliser,ٱِسْتَخْدَم,VERB,خدم,Morocco+Algeria,1,0,0,5,"46,435"
347,use,utiliser,ٱِسْتَخْدَم,VERB,ستعمل,Morocco+Algeria,1,0,0,4,"5,972"
347,use,utiliser,ٱِسْتَخْدَم,VERB,شغل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",3,0,0,5,"308,035"
347,use,utiliser,ٱِسْتَخْدَم,VERB,وظف,Qatar+Saudi+Oman+Yemen,1,0,0,4,"4,746"
348,mile,mille,مَيْل,NOUN,الف,Tunisia+Libya,1,0,0,7,"5,774,374"
348,mile,mille,مَيْل,NOUN,ميل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,1,5,"90,866"
349,drink,boisson,مَشْرُوب,NOUN,بواسون,Morocco+Algeria,1,0,1,1,15
349,drink,boisson,مَشْرُوب,NOUN,قازوز,Morocco+Algeria,1,0,0,2,32
349,drink,boisson,مَشْرُوب,NOUN,جرعة,Qatar+Saudi+Oman+Yemen,1,0,0,3,537
349,drink,boisson,مَشْرُوب,NOUN,حاجة نشربها,Qatar+Saudi+Oman+Yemen,1,0,0,4,"29,154"
349,drink,boisson,مَشْرُوب,NOUN,شراب,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,5,"31,913"
349,drink,boisson,مَشْرُوب,NOUN,شربة,Qatar+Saudi+Oman+Yemen,1,0,0,3,415
349,drink,boisson,مَشْرُوب,NOUN,عصير,Egypt+Sudan,1,0,0,5,"73,604"
349,drink,boisson,مَشْرُوب,NOUN,مشاريب,Iraq,1,1,0,3,"1,096"
349,drink,boisson,مَشْرُوب,NOUN,مشروب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,1,0,4,"21,137"
350,great,génial,عَظِيم,ADJ,آفة,Qatar+Saudi+Oman+Yemen,1,0,0,2,218
350,great,génial,عَظِيم,ADJ,جبار,Qatar+Saudi+Oman+Yemen,1,0,0,5,"79,677"
350,great,génial,عَظِيم,ADJ,جسيم,Qatar+Saudi+Oman+Yemen,1,0,0,3,"3,077"
350,great,génial,عَظِيم,ADJ,جميل,Qatar+Saudi+Oman+Yemen,1,0,0,6,"2,922,796"
350,great,génial,عَظِيم,ADJ,جيد,Qatar+Saudi+Oman+Yemen,1,0,0,5,"273,321"
350,great,génial,عَظِيم,ADJ,حلو,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,0,6,"1,097,608"
350,great,génial,عَظِيم,ADJ,خطير,Egypt+Sudan,1,0,0,5,"123,563"
350,great,génial,عَظِيم,ADJ,داهية,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,043"
350,great,génial,عَظِيم,ADJ,رائع,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,6,"602,240"
350,great,génial,عَظِيم,ADJ,رهيب,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",3,0,0,5,"77,921"
350,great,génial,عَظِيم,ADJ,روعة,Qatar+Saudi+Oman+Yemen,1,0,0,4,"4,920"
350,great,génial,عَظِيم,ADJ,زين,Qatar+Saudi+Oman+Yemen,1,0,0,6,"626,926"
350,great,génial,عَظِيم,ADJ,شديد,Morocco+Algeria,1,0,0,5,"204,412"
350,great,génial,عَظِيم,ADJ,شي كبير,Tunisia+Libya,1,0,0,7,"6,998,376"
350,great,génial,عَظِيم,ADJ,ضخم,Qatar+Saudi+Oman+Yemen,1,0,0,5,"52,149"
350,great,génial,عَظِيم,ADJ,عظيم,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,6,"887,917"
350,great,génial,عَظِيم,ADJ,كبير,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,6,"1,564,587"
350,great,génial,عَظِيم,ADJ,كلش زين,Iraq,1,0,0,6,"688,790"
350,great,génial,عَظِيم,ADJ,ممتاز,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,5,"133,878"
350,great,génial,عَظِيم,ADJ,مهم,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya",2,0,0,6,"547,475"
350,great,génial,عَظِيم,ADJ,موش نرمال,Tunisia+Libya,1,0,0,4,"16,887"
350,great,génial,عَظِيم,ADJ,هايل,Morocco+Algeria,1,0,0,4,"16,806"
350,great,génial,عَظِيم,ADJ,واعر,Morocco+Algeria,1,0,0,5,"57,660"
351,drop,tomber,سَقَط,VERB,اتدرب,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,608"
351,drop,tomber,سَقَط,VERB,انحدر,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,469"
351,drop,tomber,سَقَط,VERB,انسلخ,Qatar+Saudi+Oman+Yemen,1,0,0,3,662
351,drop,tomber,سَقَط,VERB,انفلت,Qatar+Saudi+Oman+Yemen,1,0,0,4,"11,288"
351,drop,tomber,سَقَط,VERB,انكب,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,078"
351,drop,tomber,سَقَط,VERB,انكت,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,518"
351,drop,tomber,سَقَط,VERB,تفلت,Qatar+Saudi+Oman+Yemen,1,0,0,4,"9,979"
351,drop,tomber,سَقَط,VERB,سقط,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,1,0,5,"97,797"
351,drop,tomber,سَقَط,VERB,طاح,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,5,"164,362"
351,drop,tomber,سَقَط,VERB,طب,Syria+Lebanon+Jordan+Palestine,1,0,0,6,"478,206"
351,drop,tomber,سَقَط,VERB,طبش,Syria+Lebanon+Jordan+Palestine,1,0,0,2,197
351,drop,tomber,سَقَط,VERB,فلت,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,4,"13,850"
351,drop,tomber,سَقَط,VERB,كب,Qatar+Saudi+Oman+Yemen,1,0,0,4,"23,000"
351,drop,tomber,سَقَط,VERB,كت,Qatar+Saudi+Oman+Yemen,1,0,0,5,"35,953"
351,drop,tomber,سَقَط,VERB,نزل,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,5,"266,360"
351,drop,tomber,سَقَط,VERB,نطل,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,112"
351,drop,tomber,سَقَط,VERB,نكع,Qatar+Saudi+Oman+Yemen,1,0,0,2,38
351,drop,tomber,سَقَط,VERB,هبط,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,4,"16,517"
351,drop,tomber,سَقَط,VERB,وطي,Qatar+Saudi+Oman+Yemen,1,0,0,4,"17,543"
351,drop,tomber,سَقَط,VERB,وقع,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,0,0,5,"222,836"
352,happen,passer,حَدَث,VERB,استوى,Qatar+Saudi+Oman+Yemen,1,0,0,3,"1,432"
352,happen,passer,حَدَث,VERB,جرا,Egypt+Sudan,1,0,0,4,"13,408"
352,happen,passer,حَدَث,VERB,جرى,"Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,0,0,4,"3,290"
352,happen,passer,حَدَث,VERB,حدث,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,1,0,6,"444,990"
352,happen,passer,حَدَث,VERB,حصل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4,0,0,6,"472,247"
352,happen,passer,حَدَث,VERB,داز,Morocco+Algeria,1,0,0,3,"2,590"
352,happen,passer,حَدَث,VERB,صاب,Qatar+Saudi+Oman+Yemen,1,0,0,4,"20,040"
352,happen,passer,حَدَث,VERB,صار,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,6,"1,321,680"
352,happen,passer,حَدَث,VERB,صرى,Morocco+Algeria,1,0,0,2,38
352,happen,passer,حَدَث,VERB,طرا,Qatar+Saudi+Oman+Yemen,1,0,0,4,"21,478"
352,happen,passer,حَدَث,VERB,طرى,Morocco+Algeria,1,0,0,3,776
352,happen,passer,حَدَث,VERB,وقع,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2,0,0,5,"222,836"
353,change,monnaie,فَكَّة,NOUN,تبديل,Tunisia+Libya,1,0,0,5,"43,201"
353,change,monnaie,فَكَّة,NOUN,خردة,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,0,2,96
353,change,monnaie,فَكَّة,NOUN,صرافة,Syria+Lebanon+Jordan+Palestine,1,0,0,2,56
353,change,monnaie,فَكَّة,NOUN,صرف,"Morocco+Algeria, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,5,"162,060"
353,change,monnaie,فَكَّة,NOUN,فراطة,Syria+Lebanon+Jordan+Palestine,1,0,0,2,84
353,change,monnaie,فَكَّة,NOUN,فكة,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,1,0,2,311
353,change,monnaie,فَكَّة,NOUN,فلوس,Tunisia+Libya,1,0,0,5,"263,160"
354,department,rayon,قِسْم,NOUN,دائرة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,3,"2,129"
354,department,rayon,قِسْم,NOUN,دايرة,Qatar+Saudi+Oman+Yemen,1,0,0,3,811
354,department,rayon,قِسْم,NOUN,ريون,"Morocco+Algeria, Tunisia+Libya",2,0,0,3,"1,125"
354,department,rayon,قِسْم,NOUN,شعبة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan",2,0,0,3,582
354,department,rayon,قِسْم,NOUN,فرع,Tunisia+Libya,1,0,0,5,"141,839"
354,department,rayon,قِسْم,NOUN,قسم,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"454,359"
354,department,rayon,قِسْم,NOUN,مصلحة,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,268"
355,fill,remplir,مَلَأ,VERB,ترا,"Iraq, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",3,0,0,6,"825,892"
355,fill,remplir,مَلَأ,VERB,ترس,Qatar+Saudi+Oman+Yemen,1,0,0,3,"2,665"
355,fill,remplir,مَلَأ,VERB,حشا,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,4,"16,391"
355,fill,remplir,مَلَأ,VERB,عبا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,0,3,"2,560"
355,fill,remplir,مَلَأ,VERB,عبى فل,Qatar+Saudi+Oman+Yemen,1,0,0,5,"151,717"
355,fill,remplir,مَلَأ,VERB,عمر,"Morocco+Algeria, Tunisia+Libya",2,0,0,6,"1,902,498"
355,fill,remplir,مَلَأ,VERB,فول,Syria+Lebanon+Jordan+Palestine,1,0,1,4,"22,786"
355,fill,remplir,مَلَأ,VERB,ملا,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,5,"117,542"
356,ticket,billet,تَذْكَرَة,NOUN,بطاقة,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,0,0,3,"2,294"
356,ticket,billet,تَذْكَرَة,NOUN,بطاقة دخول,Qatar+Saudi+Oman+Yemen,1,0,0,6,"436,754"
356,ticket,billet,تَذْكَرَة,NOUN,بيي,Morocco+Algeria,1,0,0,4,"5,803"
356,ticket,billet,تَذْكَرَة,NOUN,تذكرة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,3,"1,130"
356,ticket,billet,تَذْكَرَة,NOUN,تسكرة,Tunisia+Libya,1,0,0,2,98
356,ticket,billet,تَذْكَرَة,NOUN,تكت,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,0,1,3,"1,283"
356,ticket,billet,تَذْكَرَة,NOUN,تيكي,"Morocco+Algeria, Tunisia+Libya",2,0,0,4,"11,771"
356,ticket,billet,تَذْكَرَة,NOUN,تيكا,Tunisia+Libya,1,0,0,3,469
357,other,autre,أُخْرَى,ADJ,آخر,"Morocco+Algeria, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,1,0,5,"32,933"
357,other,autre,أُخْرَى,ADJ,اخر,Morocco+Algeria,1,1,0,7,"3,554,496"
357,other,autre,أُخْرَى,ADJ,باقي,Qatar+Saudi+Oman+Yemen,1,0,0,6,"1,036,091"
357,other,autre,أُخْرَى,ADJ,تاني,Syria+Lebanon+Jordan+Palestine,1,0,0,6,"612,374"
357,other,autre,أُخْرَى,ADJ,ثاني,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,6,"799,799"
357,other,autre,أُخْرَى,ADJ,راخر,Egypt+Sudan,1,0,0,2,183
357,other,autre,أُخْرَى,ADJ,غير,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,7,"5,471,075"
357,other,autre,أُخْرَى,ADJ,لاخ,Iraq,1,0,0,4,"5,043"
357,other,autre,أُخْرَى,ADJ,لخ,Iraq,1,0,0,3,"1,321"
357,other,autre,أُخْرَى,ADJ,واحد آخر,Tunisia+Libya,1,0,0,7,"4,515,983"
357,other,autre,أُخْرَى,ADJ,واحد اخرى,Morocco+Algeria,1,0,0,7,"4,490,560"
358,long,long,طَوِيل,ADJ,طويل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"456,308"
358,long,long,طَوِيل,ADJ,طويلة,Morocco+Algeria,1,1,0,4,"7,357"
358,long,long,طَوِيل,ADJ,طويلون,Qatar+Saudi+Oman+Yemen,1,0,0,2,106
358,long,long,طَوِيل,ADJ,ممشوق,Syria+Lebanon+Jordan+Palestine,1,0,0,3,"3,068"
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,بري,Morocco+Algeria,1,0,0,5,"103,628"
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,تسعيرة,Qatar+Saudi+Oman+Yemen,1,0,0,2,99
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,ثمن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,1,0,5,"192,373"
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,حق,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",3,0,0,6,"1,401,735"
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,سعر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,1,0,6,"392,603"
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,سوم,Tunisia+Libya,1,0,0,5,"37,451"
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,سومة,Morocco+Algeria,1,0,0,2,64
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,فلوس,Qatar+Saudi+Oman+Yemen,1,0,0,5,"263,160"
359,"price , rate",prix,سِعْر ، ثَمَن,NOUN,قيمة,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,4,"4,880"
360,have,devoir,ٱِضْطَرّ,VERB,اضطر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,0,0,4,"19,603"
360,have,devoir,ٱِضْطَرّ,VERB,التزم,Qatar+Saudi+Oman+Yemen,1,0,0,5,"93,305"
360,have,devoir,ٱِضْطَرّ,VERB,انجبر,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,0,0,4,"4,715"
360,have,devoir,ٱِضْطَرّ,VERB,تحتم عليه,Morocco+Algeria,1,0,0,7,"9,523,857"
360,have,devoir,ٱِضْطَرّ,VERB,تلز,Tunisia+Libya,1,0,0,2,139
360,have,devoir,ٱِضْطَرّ,VERB,كان خاصه,Morocco+Algeria,1,0,0,7,"10,951,152"
360,have,devoir,ٱِضْطَرّ,VERB,كان لازم,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",2,0,0,7,"11,805,522"
360,have,devoir,ٱِضْطَرّ,VERB,لزم,Qatar+Saudi+Oman+Yemen,1,0,0,5,"87,606"
361,by the way,au fait,بِ+ ال+ مُناسَبَة,NOUN,بالمناسبة,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,0,0,3,"1,137"
361,by the way,au fait,بِ+ ال+ مُناسَبَة,NOUN,ترى,Qatar+Saudi+Oman+Yemen,1,0,0,5,"48,961"
361,by the way,au fait,بِ+ ال+ مُناسَبَة,NOUN,حقه,Morocco+Algeria,1,0,0,5,"210,598"
361,by the way,au fait,بِ+ ال+ مُناسَبَة,NOUN,حقا,Morocco+Algeria,1,0,0,6,"335,996"
361,by the way,au fait,بِ+ ال+ مُناسَبَة,NOUN,حقة,Tunisia+Libya,1,0,0,3,575
361,by the way,au fait,بِ+ ال+ مُناسَبَة,NOUN,على العموم,Tunisia+Libya,1,0,0,6,"1,333,704"
361,by the way,au fait,بِ+ ال+ مُناسَبَة,NOUN,على فكرة,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",3,0,0,6,"1,307,430"
361,by the way,au fait,بِ+ ال+ مُناسَبَة,NOUN,لعلمك,Qatar+Saudi+Oman+Yemen,1,0,0,4,"6,407"
362,how much,combien,كَمْ,ADV,اببيش,Iraq,1,0,0,0,0
362,how much,combien,كَمْ,ADV,اشكثر,Iraq,1,0,0,4,"5,154"
362,how much,combien,كَمْ,ADV,بكام,Egypt+Sudan,1,0,0,4,"19,934"
362,how much,combien,كَمْ,ADV,بكم,Qatar+Saudi+Oman+Yemen,1,0,0,6,"357,659"
362,how much,combien,كَمْ,ADV,بشكم,Iraq,1,0,0,0,2
362,how much,combien,كَمْ,ADV,بقداش,Tunisia+Libya,1,0,0,2,191
362,how much,combien,كَمْ,ADV,بايش,Tunisia+Libya,1,0,0,4,"3,759"
362,how much,combien,كَمْ,ADV,شحال,Morocco+Algeria,1,0,0,4,"29,920"
362,how much,combien,كَمْ,ADV,شقد,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,0,4,"17,965"
362,how much,combien,كَمْ,ADV,شكثر,Qatar+Saudi+Oman+Yemen,1,0,0,5,"62,220"
362,how much,combien,كَمْ,ADV,قداش,Tunisia+Libya,1,0,0,4,"4,222"
362,how much,combien,كَمْ,ADV,قدر شنو,Egypt+Sudan,1,0,0,6,"1,215,438"
362,how much,combien,كَمْ,ADV,قديش,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Iraq",3,0,0,4,"13,263"
362,how much,combien,كَمْ,ADV,كام,Egypt+Sudan,1,1,0,5,"209,773"
362,how much,combien,كَمْ,ADV,كم,"Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",5,1,0,6,"2,139,939"
363,open,ouvrir,فَتَح,VERB,بطل,Qatar+Saudi+Oman+Yemen,1,0,0,6,"490,360"
363,open,ouvrir,فَتَح,VERB,حل,Tunisia+Libya,1,0,0,6,"683,695"
363,open,ouvrir,فَتَح,VERB,فتح,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"399,043"
363,open,ouvrir,فَتَح,VERB,فك,"Iraq, Qatar+Saudi+Oman+Yemen",2,0,0,5,"135,919"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,ابري ميدي,Morocco+Algeria,1,0,0,5,"60,175"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,الظهر,Qatar+Saudi+Oman+Yemen,1,0,0,6,"321,128"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,العصر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",3,0,0,6,"379,747"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,العصرية,Egypt+Sudan,1,0,0,3,389
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,بعد الاول,Tunisia+Libya,1,0,0,7,"13,455,251"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,بعد الظهر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,0,0,7,"11,466,912"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,بعد الغدا,Qatar+Saudi+Oman+Yemen,1,0,0,7,"11,166,936"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,ظهر,Qatar+Saudi+Oman+Yemen,1,0,0,6,"384,721"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,ظهرية,Qatar+Saudi+Oman+Yemen,1,0,0,1,8
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,عشية,"Tunisia+Libya, Morocco+Algeria",2,0,0,3,577
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,عصر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",4,0,0,5,"183,362"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,عصرية,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",3,0,0,2,313
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,قبل المغرب,Qatar+Saudi+Oman+Yemen,1,0,0,7,"7,996,316"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,مغرب,Syria+Lebanon+Jordan+Palestine,1,0,0,5,"79,957"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,مور الظهر,Morocco+Algeria,1,0,0,6,"346,155"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,مور العصر,Morocco+Algeria,1,0,0,6,"404,774"
364,"afternoon , p.m.",après-midi,بَعْد ال+ ظُهْر,NOUN,ورا الظهر,Iraq,1,0,0,6,"638,842"
365,next,prochain,قادِم ، تالِي,ADJ,الجاي,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Egypt+Sudan",4,0,0,5,"169,126"
365,next,prochain,قادِم ، تالِي,ADJ,المقبل,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,5,"290,622"
365,next,prochain,قادِم ، تالِي,ADJ,اللي بيجي,Qatar+Saudi+Oman+Yemen,1,0,0,7,"19,196,488"
365,next,prochain,قادِم ، تالِي,ADJ,اللي بعد,Qatar+Saudi+Oman+Yemen,1,0,0,7,"30,118,949"
365,next,prochain,قادِم ، تالِي,ADJ,اللي بعده,Syria+Lebanon+Jordan+Palestine,1,0,0,7,"19,615,445"
365,next,prochain,قادِم ، تالِي,ADJ,اللي عقب,Qatar+Saudi+Oman+Yemen,1,0,0,7,"19,344,700"
365,next,prochain,قادِم ، تالِي,ADJ,بعد,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,0,0,7,"11,145,784"
365,next,prochain,قادِم ، تالِي,ADJ,بعده,Egypt+Sudan,1,0,0,6,"642,280"
365,next,prochain,قادِم ، تالِي,ADJ,تالي,Qatar+Saudi+Oman+Yemen,1,1,0,5,"103,481"
365,next,prochain,قادِم ، تالِي,ADJ,تاني,Syria+Lebanon+Jordan+Palestine,1,0,0,6,"612,374"
365,next,prochain,قادِم ، تالِي,ADJ,ثاني,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,0,0,6,"799,799"
365,next,prochain,قادِم ، تالِي,ADJ,جاي,"Morocco+Algeria, Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",5,0,0,5,"286,495"
365,next,prochain,قادِم ، تالِي,ADJ,خلاف,Qatar+Saudi+Oman+Yemen,1,0,0,5,"110,929"
365,next,prochain,قادِم ، تالِي,ADJ,قادم,"Iraq, Qatar+Saudi+Oman+Yemen",2,1,0,5,"157,766"
365,next,prochain,قادِم ، تالِي,ADJ,مقبل,Qatar+Saudi+Oman+Yemen,1,0,0,5,"53,983"
365,next,prochain,قادِم ، تالِي,ADJ,واجي,Qatar+Saudi+Oman+Yemen,1,0,0,4,"20,445"
366,order,commander,طَلَب,VERB,امر,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,6,"1,145,128"
366,order,commander,طَلَب,VERB,طلب,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,1,0,6,"540,262"
366,order,commander,طَلَب,VERB,فوض,Qatar+Saudi+Oman+Yemen,1,0,0,4,"29,142"
366,order,commander,طَلَب,VERB,كلف,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,0,0,4,"20,741"
366,order,commander,طَلَب,VERB,كماندا,Tunisia+Libya,1,0,1,0,0
366,order,commander,طَلَب,VERB,كمند,Morocco+Algeria,1,0,1,0,0
366,order,commander,طَلَب,VERB,وكل,Qatar+Saudi+Oman+Yemen,1,0,0,6,"2,373,821"
367,information,information,ٱِسْتِعْلامات,NOUN,استعلام,Egypt+Sudan,1,0,0,3,507
