English,French,MSA,POS,Dialect,DCom_Regions,CODA,CODA,RCom_Regions,MSA_Frequency,DA_Frequency,MSAFreq,DCom,RCom,DFreq,ASim,FSim
tour,excursion,جَوْلَة,NOUN,"ALE, BEI, BEN, DAM, TRI","Syria, Lebanon, Jordan, Palestine, Tunisia+Libya",برمة,برم,"Jordan, Lebanon, Palestine, Syria, Tunisia+Libya",451565,79,6,2,4,2,0,0
tour,excursion,جَوْلَة,NOUN,"JED, RIY",Qatar+Saudi+Oman+Yemen ,تجوال,جل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria",451565,1926,6,1,6,3,0,0
tour,excursion,جَوْلَة,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, CAI, DAM, DOH, FES, JED, JER, MOS, MUS, RAB, RIY, SAL, SAN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",جولة,جل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria",451565,1593,6,5,6,3,1,0
tour,excursion,جَوْلَة,NOUN,"SFA, TUN",Tunisia+Libya,خرجة,خرج,Tunisia+Libya,451565,114,6,1,6,2,0,0
tour,excursion,جَوْلَة,NOUN,"BEN, TRI",Tunisia+Libya,دهورة,دهر,Tunisia+Libya,451565,4,6,1,1,1,0,0
tour,excursion,جَوْلَة,NOUN,"ALE, DAM, SAN, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen , Tunisia+Libya",دورة,در,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",451565,6890,6,3,6,4,0,0
tour,excursion,جَوْلَة,NOUN,"JED, KHA, RIY","Qatar+Saudi+Oman+Yemen , Egypt+Sudan",رحلة,رحل,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",451565,5581,6,2,6,4,0,0
tour,excursion,جَوْلَة,NOUN,"JED, RIY",Qatar+Saudi+Oman+Yemen ,رحلة سياحية,رحل+سح,Qatar+Saudi+Oman+Yemen,451565,6770,6,1,1,4,0,0
tour,excursion,جَوْلَة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,طلعة,طلع,Qatar+Saudi+Oman+Yemen,451565,1381,6,1,6,3,0,0
tour,excursion,جَوْلَة,NOUN,"ALE, BEI, DAM","Syria, Lebanon, Jordan, Palestine",فتلة,فتل,"Jordan, Lebanon, Palestine, Syria",451565,115,6,1,1,2,0,0
tour,excursion,جَوْلَة,NOUN,"BAG, BAS",Iraq,فرة,فره,Iraq,451565,69,6,1,1,2,0,0
tour,excursion,جَوْلَة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,كشتة,كشت,Qatar+Saudi+Oman+Yemen,451565,93,6,1,1,2,0,0
tour,excursion,جَوْلَة,NOUN,"AMM, BEN, DOH, JER, MUS, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",لفة,لفف,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",451565,674,6,3,5,3,0,0
rent,louer,ٱِسْتَأْجَر,VERB,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",اتأجر,تجر، جر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",33,1,2,1,6,0,0,0
rent,louer,ٱِسْتَأْجَر,VERB,"ALX, ASW, BAG, BAS, BEN, CAI, DOH, JED, KHA, MOS, MUS, RIY, TRI","Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",اجر,جر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",33,954830,2,4,6,6,0,0
rent,louer,ٱِسْتَأْجَر,VERB,"ALE, AMM, BAG, BAS, BEI, DAM, JED, JER, MOS, RIY, SAL, SAN","Syria, Lebanon, Jordan, Palestine, Iraq, Qatar+Saudi+Oman+Yemen ",استأجر,جر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",33,183,2,3,6,2,0,0
rent,louer,ٱِسْتَأْجَر,VERB,MUS,Qatar+Saudi+Oman+Yemen ,ستأجر,ستجر,Qatar+Saudi+Oman+Yemen,33,1,2,1,1,0,0,0
rent,louer,ٱِسْتَأْجَر,VERB,MUS,Qatar+Saudi+Oman+Yemen ,ستقعد,ستقعد,Qatar+Saudi+Oman+Yemen,33,19,2,1,1,1,0,0
rent,louer,ٱِسْتَأْجَر,VERB,"ALG, FES, RAB, SFA, TUN","Morocco+Algeria, Tunisia+Libya",كرى,كر,"Morocco+Algeria, Tunisia+Libya",33,42,2,2,6,2,0,0
departure,départ,مُغادَرَة,NOUN,"ALX, ASW, CAI",Egypt+Sudan,انصراف,صرف,Egypt+Sudan,190461,2174,5,1,6,3,0,0
departure,départ,مُغادَرَة,NOUN,"ALE, DAM, MUS","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",انطلاق,طلق,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",190461,102868,5,2,5,5,0,0
departure,départ,مُغادَرَة,NOUN,"MUS, SAN",Qatar+Saudi+Oman+Yemen ,خرجة,خرج,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria",190461,114,5,1,6,2,0,0
departure,départ,مُغادَرَة,NOUN,"ALX, AMM, ASW, CAI, FES, JED, JER, RAB, RIY, SAL, SAN","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen ",خروج,خرج,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria",190461,310012,5,4,6,5,0,0
departure,départ,مُغادَرَة,NOUN,ALG,Morocco+Algeria,ديبار,دبر,Morocco+Algeria,190461,3,5,1,2,0,0,1
departure,départ,مُغادَرَة,NOUN,"SFA, TUN",Tunisia+Libya,ذهاب,ذهب,Tunisia+Libya,190461,53067,5,1,3,5,0,0
departure,départ,مُغادَرَة,NOUN,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",رحيل,رحل,"Jordan, Lebanon, Palestine, Syria",190461,254838,5,1,6,5,0,0
departure,départ,مُغادَرَة,NOUN,"ALE, BEI, DAM, DOH, MUS, SAN","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",روحة,رح,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",190461,720,5,2,6,3,0,0
departure,départ,مُغادَرَة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,سيرة,سر,Qatar+Saudi+Oman+Yemen,190461,3424,5,1,6,4,0,0
departure,départ,مُغادَرَة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,شومة,شم,Qatar+Saudi+Oman+Yemen,190461,75,5,1,2,2,0,0
departure,départ,مُغادَرَة,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,طلعة,طلع,Qatar+Saudi+Oman+Yemen,190461,1381,5,1,6,3,0,0
departure,départ,مُغادَرَة,NOUN,SAN,Qatar+Saudi+Oman+Yemen ,طلوع,طلع,Qatar+Saudi+Oman+Yemen,190461,47211,5,1,6,5,0,0
departure,départ,مُغادَرَة,NOUN,SAN,Qatar+Saudi+Oman+Yemen ,مرواح,مرح,Qatar+Saudi+Oman+Yemen,190461,4280,5,1,3,4,0,0
departure,départ,مُغادَرَة,NOUN,"SFA, TUN",Tunisia+Libya,مشي,مش,Tunisia+Libya,190461,93370,5,1,6,5,0,0
departure,départ,مُغادَرَة,NOUN,"ALX, AMM, ASW, BAG, BAS, BEN, CAI, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, TRI","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Iraq, Tunisia+Libya, Morocco+Algeria, Qatar+Saudi+Oman+Yemen ",مغادرة,غدر,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",190461,496,5,6,6,3,1,0
mistake,erreur,خَطَأ,NOUN,"ALE, AMM, BAG, BAS, BEI, DAM, DOH, JED, JER, MOS, MUS, RIY, SAL, SAN","Syria, Lebanon, Jordan, Palestine, Iraq, Qatar+Saudi+Oman+Yemen ",خطأ,خط,"Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",467675,4362,6,3,3,4,1,0
mistake,erreur,خَطَأ,NOUN,"ALE, ALX, ASW, BEI, CAI, DAM, DOH, MUS, SAN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",زلة,زلل,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",467675,520,6,3,3,3,0,0
mistake,erreur,خَطَأ,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, MOS, MUS, RAB, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Morocco+Algeria",غلط,غلط,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",467675,447045,6,6,6,6,0,0
mistake,erreur,خَطَأ,NOUN,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, CAI, DAM, JED, JER, KHA, MOS, MUS, RIY, SAL, SFA, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen , Tunisia+Libya",غلطة,غلط,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",467675,1793,6,6,6,3,0,0
mistake,erreur,خَطَأ,NOUN,"JED, RIY",Qatar+Saudi+Oman+Yemen ,مغلوط,غلط,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",467675,1108,6,1,6,3,0,0
mistake,erreur,خَطَأ,NOUN,"ALE, ALX, BEI, CAI, DAM, MUS","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",هفوة,هف,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",467675,75,6,3,3,2,0,0
battery,pile,بَطّارِيَّة,NOUN,"BAG, BAS, DOH, MOS, MUS, SAN","Iraq, Qatar+Saudi+Oman+Yemen ",باتري,بتر,"Iraq, Qatar+Saudi+Oman+Yemen",71636,287,5,2,2,2,0,1
battery,pile,بَطّارِيَّة,NOUN,"ALE, ALX, AMM, ASW, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MUS, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",بطارية,بطر,"Egypt+Sudan, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",71636,381,5,4,4,3,1,0
battery,pile,بَطّارِيَّة,NOUN,ALG,Morocco+Algeria,بيل,بل,"Morocco+Algeria, Tunisia+Libya",71636,146337,5,1,3,5,0,1
battery,pile,بَطّارِيَّة,NOUN,"SFA, TUN",Tunisia+Libya,بيلة,بل,"Morocco+Algeria, Tunisia+Libya",71636,14,5,1,3,1,0,1
battery,pile,بَطّارِيَّة,NOUN,"ALX, ASW, CAI",Egypt+Sudan,حجارة,حجر,"Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",71636,421,5,1,4,3,0,0
battery,pile,بَطّارِيَّة,NOUN,"FES, MUS, RAB","Morocco+Algeria, Qatar+Saudi+Oman+Yemen ",حجر,حجر,"Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",71636,108328,5,2,4,5,0,0
cream,crème,قِشْدَة,NOUN,KHA,Egypt+Sudan,جمادة,جمد,Egypt+Sudan,1069,6,3,1,2,1,0,0
cream,crème,قِشْدَة,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",قشطة,قشط,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",1069,587,3,5,5,3,0,0
cream,crème,قِشْدَة,NOUN,"BAG, BAS, MOS",Iraq,قيمر,قمر,Iraq,1069,2292,3,1,4,3,0,0
cream,crème,قِشْدَة,NOUN,"ALE, ALG, ALX, ASW, BEI, CAI, DAM, FES, RAB","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan",كريم,كرم,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",1069,774271,3,3,6,6,0,1
cream,crème,قِشْدَة,NOUN,"ALE, ALX, AMM, ASW, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MUS, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",كريمة,كرم,"Egypt+Sudan, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",1069,1470,3,4,6,3,0,1
cream,crème,قِشْدَة,NOUN,"BAG, BAS",Iraq,كيمر,كمر,Iraq,1069,100,3,1,6,2,0,0
company,compagnie,شَرِكَة,NOUN,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",شركة,شرك,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",8681441,9990,7,6,6,4,1,0
company,compagnie,شَرِكَة,NOUN,"SFA, TUN",Tunisia+Libya,كبانية,كبن,Tunisia+Libya,8681441,15,7,1,6,1,0,0
company,compagnie,شَرِكَة,NOUN,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",مؤسسة,سس,"Jordan, Lebanon, Palestine, Syria",8681441,2286,7,1,6,3,0,0
box,boîte,صُنْدُوق,NOUN,"BEN, TRI",Tunisia+Libya,باكو,بك,Tunisia+Libya,720129,8559,6,1,4,4,0,0
box,boîte,صُنْدُوق,NOUN,ALG,Morocco+Algeria,بواطة,بط,Morocco+Algeria,720129,10,6,1,1,1,0,0
box,boîte,صُنْدُوق,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,بوكس,بكس,Qatar+Saudi+Oman+Yemen,720129,21838,6,1,1,4,0,1
box,boîte,صُنْدُوق,NOUN,SAN,Qatar+Saudi+Oman+Yemen ,تنكة,تنك,Qatar+Saudi+Oman+Yemen,720129,135,6,1,1,2,0,0
box,boîte,صُنْدُوق,NOUN,"FES, RAB",Morocco+Algeria,حك,حكك,"Morocco+Algeria, Tunisia+Libya",720129,15154,6,1,2,4,0,0
box,boîte,صُنْدُوق,NOUN,"SFA, TUN",Tunisia+Libya,حكة,حكك,"Morocco+Algeria, Tunisia+Libya",720129,140,6,1,2,2,0,0
box,boîte,صُنْدُوق,NOUN,"ALE, BEI, DAM, MUS","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",سحارة,سحر,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",720129,35,6,2,2,2,0,0
box,boîte,صُنْدُوق,NOUN,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",صندوق,صندق,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",720129,142130,6,6,6,5,1,0
box,boîte,صُنْدُوق,NOUN,"ALE, BEI, DAM, MUS, SAN","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",علبة,علب,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",720129,3278,6,2,2,4,0,0
box,boîte,صُنْدُوق,NOUN,"BAG, BAS, DOH, JED, MOS, RIY, SAN","Iraq, Qatar+Saudi+Oman+Yemen ",كرتون,كرتن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",720129,37930,6,2,5,5,0,0
box,boîte,صُنْدُوق,NOUN,"ALE, BEI, DAM, KHA","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan",كرتونة,كرتن,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",720129,90,6,2,5,2,0,0
"something , thing",chose,شَيْء,NOUN,JED,Qatar+Saudi+Oman+Yemen ,اش اسمه,سمه,Qatar+Saudi+Oman+Yemen,2754492,861123,6,1,1,6,0,0
"something , thing",chose,شَيْء,NOUN,"AMM, JER, SAL","Syria, Lebanon, Jordan, Palestine",اشي,ش,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria",2754492,48806,6,1,6,5,1,0
"something , thing",chose,شَيْء,NOUN,"ALX, ASW, CAI",Egypt+Sudan,بتاع,بتع,Egypt+Sudan,2754492,110918,6,1,3,5,0,0
"something , thing",chose,شَيْء,NOUN,"ALG, ALX, ASW, BEN, CAI, FES, JED, KHA, MUS, RAB, SAN, SFA, TRI, TUN","Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",حاجة,حج,"Egypt+Sudan, Morocco+Algeria, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",2754492,27806,6,4,6,4,0,0
"something , thing",chose,شَيْء,NOUN,"ALE, AMM, BEI, DAM, JER, MUS, SAL","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",شغلة,شغل,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",2754492,4239,6,2,6,4,0,0
"something , thing",chose,شَيْء,NOUN,"ALE, ALG, BAG, BAS, BEI, DAM, DOH, JED, KHA, MOS, MUS, RIY, SAN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Iraq, Qatar+Saudi+Oman+Yemen , Egypt+Sudan",شي,ش,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria",2754492,5433789,6,5,6,7,1,0
"something , thing",chose,شَيْء,NOUN,"ALX, ASW, CAI",Egypt+Sudan,شيء,ش,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria",2754492,6987632,6,1,6,7,1,0
"something , thing",chose,شَيْء,NOUN,"BAG, BAS, MOS",Iraq,فد شي,ش,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria",2754492,5443902,6,1,6,7,0,0
work,travail,عَمَل,NOUN,"ALG, BEN, FES, RAB, SFA, TRI, TUN","Morocco+Algeria, Tunisia+Libya",خدمة,خدم,"Morocco+Algeria, Tunisia+Libya",4024909,4544,7,2,6,4,0,0
work,travail,عَمَل,NOUN,"AMM, JED, JER, MUS, RIY, SAL, SAN","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",دوام,دم,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",4024909,165222,7,2,6,5,0,0
work,travail,عَمَل,NOUN,"ALE, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, JED, JER, KHA, MOS, MUS, RIY, SAL, SAN, TRI","Syria, Lebanon, Jordan, Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",شغل,شغل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",4024909,308035,7,5,6,5,0,0
work,travail,عَمَل,NOUN,"ALX, ASW, CAI",Egypt+Sudan,شغلانة,شغلن,Egypt+Sudan,4024909,112,7,1,2,2,0,0
work,travail,عَمَل,NOUN,"ALX, ASW, CAI, DOH, MUS","Egypt+Sudan, Qatar+Saudi+Oman+Yemen ",شغلة,شغل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",4024909,4239,7,2,6,4,0,0
work,travail,عَمَل,NOUN,"BEN, JED, MUS, RIY, SAN, TRI","Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",عمل,عمل,"Qatar+Saudi+Oman+Yemen, Tunisia+Libya",4024909,2764834,7,2,6,6,1,0
work,travail,عَمَل,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,كد,كدد,Qatar+Saudi+Oman+Yemen,4024909,13742,7,1,1,4,0,0
work,travail,عَمَل,NOUN,SAN,Qatar+Saudi+Oman+Yemen ,مهرة,مهر,Qatar+Saudi+Oman+Yemen,4024909,6611,7,1,1,4,0,0
work,travail,عَمَل,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,مهمة,همم,Qatar+Saudi+Oman+Yemen,4024909,4284,7,1,6,4,0,0
work,travail,عَمَل,NOUN,"ALE, BEI, DAM","Syria, Lebanon, Jordan, Palestine",مهنة,مهن,"Jordan, Lebanon, Palestine, Syria",4024909,799,7,1,1,3,0,0
work,travail,عَمَل,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,موضوع,ضع,Qatar+Saudi+Oman+Yemen,4024909,297185,7,1,6,5,0,0
work,travail,عَمَل,NOUN,"ALE, AMM, BEI, DAM, DOH, JED, JER, RIY, SAL, SAN","Syria, Lebanon, Jordan, Palestine, Qatar+Saudi+Oman+Yemen ",وظيفة,ظف,"Jordan, Lebanon, Palestine, Qatar+Saudi+Oman+Yemen, Syria",4024909,2006,7,2,2,3,0,0
dessert,dessert,حَلْوَى,NOUN,"ALE, BEI, DAM","Syria, Lebanon, Jordan, Palestine",تحلاية,تحل,"Jordan, Lebanon, Palestine, Syria",45877,18,5,1,1,1,0,0
dessert,dessert,حَلْوَى,NOUN,SAN,Qatar+Saudi+Oman+Yemen ,حالي,حل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",45877,368109,5,1,6,6,1,0
dessert,dessert,حَلْوَى,NOUN,MUS,Qatar+Saudi+Oman+Yemen ,حرور,حرر,Qatar+Saudi+Oman+Yemen,45877,77,5,1,6,2,0,0
dessert,dessert,حَلْوَى,NOUN,"BAG, BAS, MOS, MUS","Iraq, Qatar+Saudi+Oman+Yemen ",حلاوة,حل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",45877,2369,5,2,6,3,1,0
dessert,dessert,حَلْوَى,NOUN,"ALE, AMM, BEI, BEN, DAM, DOH, JED, JER, KHA, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Egypt+Sudan",حلو,حل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",45877,1097608,5,4,6,6,1,0
dessert,dessert,حَلْوَى,NOUN,"FES, MUS, RAB, SAN","Morocco+Algeria, Qatar+Saudi+Oman+Yemen ",حلوى,حل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",45877,614,5,2,6,3,1,0
dessert,dessert,حَلْوَى,NOUN,"ALX, AMM, ASW, BAG, BAS, BEN, CAI, JER, KHA, MOS, MUS, SAL, TRI","Egypt+Sudan, Syria, Lebanon, Jordan, Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",حلويات,حل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",45877,50776,5,5,6,5,0,0
dessert,dessert,حَلْوَى,NOUN,"BEN, JED, RIY, SAN, TRI","Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",حلى,حل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",45877,1948,5,2,6,3,1,0
dessert,dessert,حَلْوَى,NOUN,"ALG, FES, RAB, SFA, TUN","Morocco+Algeria, Tunisia+Libya",ديسار,دسر,"Morocco+Algeria, Tunisia+Libya",45877,25,5,2,2,1,0,1
dessert,dessert,حَلْوَى,NOUN,"ALX, ASW, CAI",Egypt+Sudan,سكريات,سكر,Egypt+Sudan,45877,1173,5,1,6,3,0,0
arrive,arriver,وَصَل,VERB,"ALE, AMM, BAG, BAS, BEI, DAM, JER, MOS, SAL","Syria, Lebanon, Jordan, Palestine, Iraq",اجى,ج,"Iraq, Jordan, Lebanon, Palestine, Syria",979614,524,6,2,6,3,0,0
arrive,arriver,وَصَل,VERB,MUS,Qatar+Saudi+Oman+Yemen ,تبادى,بد,Qatar+Saudi+Oman+Yemen,979614,2,6,1,6,0,0,0
arrive,arriver,وَصَل,VERB,"BEN, JED, KHA, MUS, RIY, SAN, TRI","Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Egypt+Sudan",جا,,"Tunisia+Libya, Qatar+Saudi+Oman+Yemen , Egypt+Sudan",979614,126803,6,3,3,5,0,0
arrive,arriver,وَصَل,VERB,"ALX, ASW, CAI",Egypt+Sudan,جه,,Egypt+Sudan,979614,35507,6,1,1,5,0,0
arrive,arriver,وَصَل,VERB,MUS,Qatar+Saudi+Oman+Yemen ,حل,حلل,Qatar+Saudi+Oman+Yemen,979614,683695,6,1,6,6,0,0
arrive,arriver,وَصَل,VERB,"ALE, ALG, ALX, AMM, ASW, BAG, BAS, BEI, BEN, CAI, DAM, DOH, FES, JED, JER, KHA, MOS, MUS, RAB, RIY, SAL, SAN, SFA, TRI, TUN","Syria, Lebanon, Jordan, Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen ",وصل,صل,"Egypt+Sudan, Iraq, Jordan, Lebanon, Morocco+Algeria, Palestine, Qatar+Saudi+Oman+Yemen, Syria, Tunisia+Libya",979614,651566,6,6,6,6,1,0
